X,Y,Temperature
0.240449,0.0996262,300
0.254277,0.0977962,300
0.259679,0.0958145,300
0.259101,0.0978542,300
0.262466,0.0965872,300
0.243601,0.0894358,300
0.244448,0.0842359,300
0.246041,0.0864772,300
0.247858,0.0842995,300
0.260436,0.0920727,300
-0.0137378,0.138314,300
-0.0133834,0.13377,300
-0.012085,0.137323,300
-0.0302826,0.134556,300
-0.00275797,0.120962,300
-0.0091623,0.136509,300
-0.00527421,0.114158,300
-0.11639,0.00250983,300
-0.101909,-0.00178753,300
-0.112461,0.0109165,300
-0.0995663,-0.00154023,300
-0.106219,0.0182534,300
-0.102073,0.0339941,300
-0.101589,0.0265079,300
-0.116692,0.0160172,300
-0.121432,0.014891,300
-0.120122,0.0140283,300
-0.120475,0.0188966,300
-0.0927589,0.0171691,300
-0.0948804,0.0294707,300
-0.10868,0.0205923,300
0.192395,0.173893,300
0.19379,0.177819,300
0.19177,0.179179,300
0.182083,0.169058,300
0.183641,0.167247,300
0.18144,0.168131,300
0.197717,0.165523,300
0.201274,0.16764,300
0.204804,0.16292,300
0.193115,0.152014,300
0.201705,0.157392,300
0.191568,0.161262,300
0.190865,0.165743,300
0.181395,0.166454,300
0.186885,0.154622,300
0.218675,0.170933,300
0.211174,0.168404,300
0.220328,0.168507,300
0.211914,0.159105,300
0.208244,0.158107,300
0.223062,0.151941,300
0.225596,0.152893,300
0.224556,0.153951,300
0.225979,0.154825,300
0.224513,0.169364,300
-0.128023,-0.0206916,300
-0.135421,-0.0293646,300
-0.130768,-0.030781,300
-0.130689,-0.0356066,300
0.0846037,0.0630121,327.493
0.146157,-0.0114049,309.836
0.144739,-0.0177842,301.361
0.14951,-0.0158449,302.409
0.162713,-0.0115811,307.446
0.155205,-0.0148746,302.73
0.159983,-0.0176702,300.889
0.154047,-0.0191544,300.598
0.157676,-0.021801,300.411
0.147067,-0.0189419,300.913
0.147167,-0.00668911,314.965
0.152366,-0.0116023,305.846
0.155573,-0.011227,306.23
0.16326,-0.00809691,310.832
0.158605,-0.00792615,310.966
0.155608,-0.00227215,331.668
0.152971,-0.00230735,332.129
0.0525437,-0.0153561,303.533
0.0518547,-0.0134577,303.991
0.0505876,-0.0137188,303.78
0.0561036,-0.0141468,303.226
0.0519973,-0.0127678,304.266
0.0437952,-0.0162359,302.04
0.034385,-0.0166295,301.572
0.0447326,-0.0225315,300.551
0.0471324,-0.0176325,301.348
0.043463,-0.00957176,310.035
0.11407,-0.0614488,300
0.113807,-0.061472,300
0.113839,-0.0619706,300
0.18518,0.192214,300
0.185194,0.198085,300
0.179361,0.196252,300
0.180193,0.191267,300
0.17832,0.200275,300
0.176752,0.198515,300
0.178763,0.198075,300
0.181225,0.21,300
0.18209,0.208721,300
0.184824,0.201498,300
0.173898,0.194635,300
0.171526,0.192436,300
0.174386,0.208495,300
0.172647,0.201843,300
0.171143,0.194173,300
-0.0587467,0.183759,300
-0.0596466,0.173271,300
-0.0553553,0.178693,300
-0.0576287,0.186207,300
-0.0495876,0.182628,300
-0.0534286,0.174517,300
-0.0580621,0.170651,300
-0.058752,0.18716,300
-0.0475507,0.171161,300
-0.046613,0.178425,300
-0.0509616,0.187779,300
-0.0577793,0.188535,300
-0.046493,0.184832,300
-0.175767,0.0066072,300
-0.174603,0.00536088,300
-0.174986,0.00760617,300
-0.176389,0.00792664,300
-0.180973,0.00170058,300
-0.176315,-0.000284588,300
-0.181343,0.00665141,300
-0.173063,0.00753906,300
-0.174394,0.0106332,300
-0.178851,0.0119901,300
-0.182311,0.0125611,300
-0.168091,0.010503,300
-0.172601,0.0191137,300
-0.170924,-0.000118404,300
-0.166194,0.00679798,300
0.0507765,-0.0123242,304.939
0.0520063,-0.0118541,305.565
0.043033,-0.00835046,311.267
0.0444583,-0.00834102,311.199
0.0519128,-0.00543191,318.233
0.0543344,-0.00828219,310.774
0.0562397,-0.0259043,300.117
0.0609143,-0.0178148,301.42
0.0504254,-0.0212492,300.768
0.0620079,-0.016089,301.738
0.0609119,-0.0147108,303.333
0.0180754,-0.0543007,300
0.0183357,-0.054218,300
0.0178158,-0.0533002,300
0.0178106,-0.0541855,300
0.0180155,-0.0545605,300
0.309564,0.194838,300
0.309047,0.195761,300
0.309174,0.194772,300
0.309785,0.195057,300
0.309703,0.194678,300
-0.148128,-0.0425504,300
-0.147033,-0.0388448,300
-0.149649,-0.0383913,300
-0.159856,-0.0373845,300
-0.158598,-0.0407558,300
-0.163164,-0.0380957,300
-0.160986,-0.0386801,300
-0.148833,-0.0334338,300
-0.157947,-0.033379,300
-0.16209,-0.0340452,300
0.270445,0.184449,300
0.273029,0.186307,300
0.271569,0.187313,300
0.27066,0.187569,300
0.271995,0.188483,300
-0.182537,-0.0525538,300
-0.182376,-0.0535641,300
-0.181726,-0.0532502,300
-0.172266,-0.0420872,300
-0.179443,-0.0373755,300
-0.1764,-0.0441072,300
-0.18332,-0.0441426,300
-0.181593,-0.036316,300
-0.183083,-0.0533429,300
-0.189961,-0.0457646,300
-0.189575,-0.0461909,300
0.058216,0.21,301.554
0.0578376,0.209118,301.475
0.0587399,0.209519,301.667
0.0594865,0.21,301.903
0.0610842,0.193956,301.858
0.0613111,0.193945,301.904
0.0643029,0.198007,303.344
0.0612881,0.193767,301.896
0.065955,0.204397,304.356
0.0435147,-0.0073793,314.576
0.0424912,-0.00788729,312.361
0.0308966,-0.00482664,320.255
0.0305141,-0.00469753,320.864
0.0304421,-0.00511533,319.54
0.0419028,-0.00844894,310.964
0.0388636,0,339.937
0.0364526,-0.00121982,334.636
0.035625,0,339.936
0.370319,0.200416,300
0.36914,0.195031,300
0.37269,0.196931,300
0.372856,0.198493,300
0.36512,0.21,300
0.364868,0.209512,300
0.365454,0.209414,300
0.365382,0.21,300
0.367746,0.204469,300
0.367027,0.203525,300
0.369016,0.203791,300
0.369625,0.20616,300
0.372176,0.21,300
0.372843,0.208541,300
0.359882,0.20175,300
0.374016,0.204157,300
-0.175653,-0.0165282,300
-0.174984,-0.0216615,300
-0.184939,-0.0286326,300
-0.185946,-0.0267578,300
-0.181658,-0.0341918,300
-0.181558,-0.0352841,300
-0.179639,-0.0341222,300
-0.180093,-0.0277814,300
0.0587431,-0.00104277,336.292
0.0507481,-0.00400378,323.174
0.0580556,0,339.945
0.0475,0,339.939
0.141829,-0.0123911,308.351
0.1425,0,339.941
0.139619,-0.00509162,321.731
0.145563,-0.00450958,322.37
0.141308,-0.00752347,313.489
0.151136,0,339.934
0.248304,-0.081097,300
0.242901,-0.0831145,300
0.245245,-0.0859796,300
0.241186,-0.0874124,300
0.242262,-0.09,300
0.240232,-0.0749389,300
0.238475,-0.0816245,300
0.242864,-0.0750043,300
0.251774,-0.0892038,300
0.25016,-0.09,300
0.249352,-0.0788602,300
0.252668,-0.09,300
0.25301,-0.0893668,300
0.251478,-0.0798437,300
-0.0925739,0.194408,300
-0.0839433,0.193088,300
-0.0862025,0.199625,300
-0.0920491,0.196453,300
-0.0932348,0.194698,300
-0.0874038,0.187522,300
-0.0936852,0.19351,300
-0.0938685,0.185064,300
-0.0820464,0.19689,300
-0.0796532,0.185226,300
-0.0790465,0.187657,300
-0.0804778,0.194008,300
-0.089448,0.182784,300
0.38,-0.09,300
0.0550724,0.0464902,336.992
0.049,0.05,339.886
0.049,0.045,339.896
0.049,0.04,339.905
0.0558011,0.0448689,336.646
0.373254,-0.0722039,300
0.373337,-0.0724339,300
0.38,-0.0699418,300
0.38,-0.0674883,300
0.38,-0.0763673,300
0.19,0.03,339.911
0.109282,0.03,339.96
0.1075,0.0334737,336.768
0.103789,0.03,339.96
0.38,0.124024,300
0.38,0.131642,300
0.372624,0.128593,300
0.38,0.137916,300
0.372784,0.129066,300
0.38,-0.0321575,300
0.37748,-0.0351394,300
0.374443,-0.0430623,300
0.38,-0.0409307,300
0.38,-0.0469617,300
-0.19,0.189942,300
0.12373,0.0336747,338.285
0.1205,0.03,339.959
0.120935,0.03,339.959
0.127646,0.0379301,336.346
0.128032,0.0376072,336.493
0.131445,0.03,339.956
-0.151102,-0.09,300
-0.15048,-0.09,300
-0.150889,-0.0897182,300
0.331554,0.205414,300
0.33509,0.21,300
0.325898,0.21,300
0.0576985,0.0324445,339.223
0.049,0.03,339.934
0.0591772,0.03,339.95
0.0518423,0.0383316,339.103
0.0564938,0.0438743,336.54
0.0557412,0.0370934,337.799
0.127908,0.0381277,336.301
0.046,0.03,339.927
0.144,0.03,339.93
0.147598,0.03855,333.78
0.144,0.04,339.905
0.153803,0.0329094,334.694
0.154984,0.03,339.936
0.151857,0.0373897,326.369
0.374197,-0.0832881,300
0.371996,-0.09,300
0.375568,-0.0817691,300
0.376881,-0.0800894,300
0.38,-0.0784536,300
0.373287,-0.0735861,300
0.38,0.199786,300
0.374248,0.197991,300
0.38,0.192801,300
0.38,0.21,300
-0.18087,-0.0833514,300
-0.180935,-0.0829193,300
-0.181375,-0.0828179,300
-0.171195,-0.09,300
-0.180068,-0.0834918,300
-0.178107,-0.09,300
-0.181589,-0.09,300
-0.19,-0.09,300
-0.19,-0.0797858,300
-0.19,0.21,300
-0.182088,0.203844,300
-0.179671,0.209473,300
-0.179444,0.21,300
0.046,0.04,339.904
0.04025,0.038148,330.285
0.0377693,0.036035,329.36
0.0350158,0.03,339.933
0.0383136,0.0375736,326.96
0.0371668,0.0376066,326.084
0.141,0.04,339.911
0.138811,0.0376491,339.173
0.141,0.03,339.939
0.134363,0.0326889,339.094
0.3774,0.20196,300
0.38,0.015956,300
0.37854,0.0152128,300
0.38,0.0145677,300
0.294005,-0.09,300
0.292135,-0.0859108,300
0.289212,-0.09,300
0.176582,-0.00297705,328.047
0.177107,0,339.924
0.173345,0,339.925
0.178602,0,339.923
0.198937,-0.09,300
0.199415,-0.09,300
0.199185,-0.0895757,300
0.181466,-0.09,300
0.180243,-0.0865334,300
0.178327,-0.09,300
0.158976,-0.09,300
0.159647,-0.0883498,300
0.154595,-0.0844394,300
0.151034,-0.09,300
0.160525,-0.09,300
-0.0201269,-0.09,300
-0.0140712,-0.09,300
-0.0163054,-0.0850002,300
-0.00609142,-0.09,300
-0.00791528,-0.0883625,300
0.239854,-0.09,300
0.212635,0.21,300
0.216141,0.204206,300
0.218588,0.21,300
0.183412,0.21,300
0.250721,0.21,300
0.255321,0.201857,300
0.261042,0.21,300
0.255476,0.201728,300
0.261218,0.21,300
0.141,0.06,339.876
0.126659,0.21,303.174
0.121149,0.21,305.772
0.12294,0.202402,304.648
0.114946,0.21,310.16
0.0535864,-0.09,300
0.0514213,-0.0875318,300
0.0468877,-0.09,300
0.106875,0,339.952
0.107177,-0.0007331,337.48
0.107955,0,339.952
0.0912792,-0.00799141,313.571
0.095,0,339.952
0.0844444,0,339.951
0.0229028,-0.0881009,300
0.022093,-0.09,300
0.0241304,-0.09,300
0.032907,-0.09,300
0.0288384,-0.0855742,300
0.0194396,-0.00654782,315.91
0.0220429,-0.0049176,321.892
