X,Y,Z,Temperature
0.102238,0.208833,175,315.471
0.098423,0.201404,175,316.767
0.102435,0.21,175,315.392
0.0955766,0.204984,175,317.011
0.0924791,0.201666,175,316.823
-0.00169412,0.198933,175,300
0.00985354,0.205752,175,300
0.0062188,0.20185,175,300
0.0167169,0.201777,175,300
-2.56E-05,0.194317,175,300
0.00124551,0.195078,175,300
0.0318204,0,175,340.013
0.0287111,-0.00375707,175,323.189
0.0302059,-0.00544658,175,317.005
0.0318736,-0.00861704,175,309.344
0.0302678,-0.00438631,175,320.373
0.00902885,-0.00814076,175,308.327
0.368957,0.0735554,175,300
0.363806,0.0775779,175,300
0.269859,-0.0820678,175,300
0.268009,-0.0820547,175,300
0.366461,0.0360094,175,300
0.197894,0.0143451,175,307.018
0.374907,0.0967099,175,300
0.368972,0.0995358,175,300
0.368312,0.0960466,175,300
0.368291,0.094153,175,300
0.373412,0.091474,175,300
0.363844,0.0391658,175,300
0.378614,0.0358778,175,300
-0.0784833,0.195179,175,300
-0.178686,0.0766714,175,300
-0.182579,0.0787762,175,300
-0.182273,0.069107,175,300
-0.186686,0.075325,175,300
-0.187635,0.08226,175,300
-0.182236,0.0843205,175,300
-0.19,0.0747218,175,300
-0.19,0.0832895,175,300
-0.178906,-0.0739247,175,300
0.152706,0.044106,175,319.669
0.0970492,0.0375504,175,335.556
0.101039,0.0320216,175,338.226
-0.18188,-0.0562616,175,300
-0.187979,-0.0596231,175,300
-0.19,-0.0601816,175,300
-0.18182,-0.0639923,175,300
0.0273184,0.0374453,175,318.448
0.36975,0.192243,175,300
0.0187937,0.0440362,175,309.8
0.0203751,0.0453256,175,309.136
0.00589122,0.0373861,175,312.121
0.00719114,0.0355902,175,318.795
0.00685419,0.0374447,175,312.202
0.0831403,0.0388633,175,335.179
0.0823004,0.0401042,175,334.718
0.0748286,0.0371297,175,336.024
0.0953662,0.0374174,175,336.059
-0.179894,0.186819,175,300
-0.179772,0.186124,175,300
-0.179485,0.186426,175,300
-0.180286,0.184122,175,300
-0.180202,0.186361,175,300
-0.170966,0.208663,175,300
-0.170509,0.202131,175,300
-0.163677,0.202285,175,300
-0.189322,0.17379,175,300
-0.19,0.173135,175,300
0.367662,0.183409,175,300
0.368746,0.182791,175,300
0.0640708,0.038147,175,336.67
0.0748001,0.0370878,175,336.043
0.069123,0.031407,175,339.213
0.120037,0.0417423,175,333.256
0.129777,0.0457093,175,334.98
-0.148499,0.200112,175,300
-0.133868,0.204766,175,300
-0.134851,0.21,175,300
-0.133703,0.202256,175,300
-0.131614,0.202224,175,300
0.368372,0.18192,175,300
0.378719,0.179616,175,300
0.371359,0.149292,175,300
0.3768,0.143815,175,300
-0.181831,0.171855,175,300
-0.181689,0.169519,175,300
-0.181926,0.161994,175,300
-0.181645,0.168092,175,300
-0.182168,0.169003,175,300
0.0505272,0.0658349,175,319.861
0.05594,0.0607215,175,327.344
0.0281278,0.0386246,175,317.586
0.022354,0.0461048,175,308.981
0.319148,0.21,175,300
0.312917,0.206209,175,300
0.319178,0.208831,175,300
0.314885,0.204176,175,300
0.308375,0.203281,175,300
0.320581,0.21,175,300
0.350247,0.20032,175,300
0.354991,0.2055,175,300
0.357762,0.200209,175,300
0.146682,0.0656362,175,314.77
0.153974,0.0530545,175,314.153
0.17823,0.0387616,175,313.051
0.177451,0.0345291,175,326.538
0.174104,0.0385246,175,314.573
0.12709,0.0369635,175,336.251
0.12403,0.0456098,175,333.403
0.352481,0.199216,175,300
0.043102,0.0652787,175,314.935
0.0385287,0.0552569,175,315.71
-0.186543,0.115039,175,300
-0.18181,0.111238,175,300
-0.181872,0.116407,175,300
-0.19,0.114902,175,300
-0.19,0.105002,175,300
-0.189875,0.105101,175,300
-0.059929,0.202154,175,300
-0.0537763,0.201278,175,300
-0.0604162,0.21,175,300
-0.0611145,0.203347,175,300
-0.0558174,0.21,175,300
-0.0614121,0.202376,175,300
-0.0634713,0.204699,175,300
-0.0623131,0.202293,175,300
0.125167,-0.0049019,175,323.375
0.122204,-0.00798893,175,312.869
0.130167,-0.00660245,175,316.459
0.368623,0.00550869,175,300
0.371526,-0.00982695,175,300
0.371268,-0.0134852,175,300
0.374994,-0.0116611,175,300
0.38,-0.0125839,175,300
0.304367,-0.0829492,175,300
0.305232,-0.0822432,175,300
0.303722,-0.0821779,175,300
0.302429,-0.0841105,175,300
0.301038,-0.09,175,300
0.302789,-0.0821254,175,300
0.292705,-0.0820681,175,300
0.0209298,-0.00839441,175,309.121
-0.0285242,0.201872,175,300
0.0853003,0.197286,175,316.514
0.17287,0.201281,175,300
0.167186,0.200346,175,300
-0.00880778,0.00737826,175,305.766
-0.180148,-0.0122374,175,300
-0.180831,-0.016957,175,300
-0.181508,-0.0212787,175,300
-0.0730327,-0.0824418,175,300
-0.0716553,-0.0887167,175,300
-0.0768814,-0.0824233,175,300
-0.0715584,-0.09,175,300
-0.173487,0.0205569,175,300
0.0622529,-0.0810445,175,300
0.0589045,-0.085361,175,300
0.054285,-0.0809296,175,300
0.0710901,-0.00789923,175,313.539
0.0712453,-0.00774443,175,314.032
0.07125,0,175,340.032
0.0730456,-0.00668808,175,317.578
0.0712669,-0.00788641,175,313.553
0.0714713,-0.00789877,175,313.523
0.15719,-0.00852991,175,309.788
0.16,-0.0116544,175,306.104
0.151571,-0.00816214,175,311.416
-0.0135323,-0.0812351,175,300
-0.0234617,-0.0824241,175,300
-0.0236377,-0.0824575,175,300
0.280153,0.201504,175,300
0.203119,0.199398,175,300
0.125307,-0.0809676,175,300
0.133811,-0.0821052,175,300
0.190558,0.202514,175,300
-0.0516262,0.208573,175,300
0.0318882,0.0448258,175,312.811
0.036432,0.0403501,175,320.892
0.0362631,0.0483223,175,316.135
0.322846,0.196842,175,300
0.296688,0.208652,175,300
0.304034,0.202471,175,300
0.296239,0.200827,175,300
0.291374,0.202732,175,300
0.366465,0.14286,175,300
0.32096,0.209799,175,300
0.366695,0.164323,175,300
0.367873,0.161217,175,300
0.370793,0.149694,175,300
0.362971,0.145892,175,300
0.363744,0.157173,175,300
0.369084,0.118295,175,300
0.36683,0.1244,175,300
0.363565,0.137185,175,300
0.3655,0.13301,175,300
0.363888,0.130484,175,300
0.0374795,0.0627805,175,310.733
0.35014,0.196592,175,300
0.342831,0.196804,175,300
0.347165,0.1928,175,300
0.335848,0.198102,175,300
0.328981,0.197476,175,300
0.333067,0.193958,175,300
0.314995,0.197763,175,300
0.313806,0.196353,175,300
0.316824,0.195896,175,300
0.309183,0.200265,175,300
0.337053,-0.0777553,175,300
0.332748,-0.0729924,175,300
0.334597,-0.0726442,175,300
0.351142,-0.0818213,175,300
0.0314621,0.0549737,175,308.288
0.0336173,0.0524692,175,311.879
0.0302459,0.0514014,175,308.734
-0.181329,0.12732,175,300
-0.178468,0.135309,175,300
-0.177017,-0.0532115,175,300
-0.176566,-0.0481887,175,300
-0.173605,-0.0328601,175,300
-0.180903,-0.031583,175,300
-0.173504,-0.0354322,175,300
0.186298,0.193397,175,300
0.186878,0.193371,175,300
0.186635,0.193683,175,300
0.186978,0.193512,175,300
0.282064,0.193421,175,300
0.27484,0.193406,175,300
0.272361,0.196059,175,300
-0.0119999,-0.079925,175,300
0.149258,-0.0128218,175,305.154
0.152733,-0.0160096,175,301.374
0.198783,-0.00288436,175,302.566
0.198457,-0.00616514,175,301.249
0.19208,-0.0122318,175,300.98
0.190121,-0.0137243,175,301.099
0.0712544,-0.0080348,175,313.35
0.0573635,-0.0772125,175,300
0.065834,-0.0778111,175,300
0.0622563,-0.0727329,175,300
0.0734227,-0.0795769,175,300
-0.188137,0.0959275,175,300
-0.180408,0.0981959,175,300
-0.180187,0.103828,175,300
-0.189803,0.104935,175,300
-0.0961063,-0.0775383,175,300
-0.172804,0.0204839,175,300
-0.181142,0.0110443,175,300
-0.072698,-0.0733896,175,300
-0.0727391,-0.0733983,175,300
-0.17252,-0.0510395,175,300
-0.177556,-0.0134184,175,300
-0.0141665,0.0146035,175,302.32
-0.0104924,0.00855975,175,304.496
-0.180357,0.0486059,175,300
0.103806,0.192993,175,314.389
0.103901,0.192974,175,314.35
0.0951468,0.197216,175,317.077
0.0741611,0.194742,175,309.742
0.0739792,0.194789,175,309.62
-0.000417449,-0.0808673,175,300
0.0200352,-0.00956214,175,307.984
0.0235618,-0.012993,175,304.63
0.0227088,-0.00825121,175,309.444
0.0256053,-0.0164719,175,301.219
0.0261802,-0.0159008,175,301.741
0.0274559,-0.0115106,175,308.586
0.0415485,-0.0769444,175,300
0.0399072,-0.0776228,175,300
-0.0432304,-0.0821157,175,300
-0.0464966,-0.0765697,175,300
0.303165,-0.0811074,175,300
0.29425,-0.0794041,175,300
0.369007,-0.0357162,175,300
0.369988,-0.0328644,175,300
0.367528,-0.0341329,175,300
0.367587,-0.0374775,175,300
0.369958,-0.0374015,175,300
0.372123,0.071025,175,300
0.364186,-0.0198025,175,300
0.364594,-0.0216581,175,300
0.362373,-0.0213012,175,300
0.368204,-0.00953328,175,300
0.372317,-0.00196871,175,300
0.363462,-0.00336164,175,300
0.362664,-0.0164631,175,300
0.370267,0.00801798,175,300
0.0796909,-0.0117545,175,307.676
0.0761382,-0.0159438,175,302.15
0.121827,-0.00843456,175,312.236
-0.0082434,0.0342189,175,304.876
-0.177586,0.105376,175,300
-0.178764,0.113118,175,300
0.356233,0.193584,175,300
0.357775,0.194383,175,300
0.35948,0.195969,175,300
0.35898,0.193508,175,300
0.366777,-0.0655768,175,300
0.372364,-0.0475696,175,300
0.368764,-0.0486006,175,300
0.370619,-0.0423272,175,300
0.127096,0.0369473,175,336.254
0.125753,0.0527171,175,330.064
0.127027,0.0543593,175,329.663
0.126724,0.0534278,175,330.043
-0.150813,-0.0750707,175,300
-0.135786,-0.0749788,175,300
0.170579,0.041856,175,312.083
0.154268,0.0560125,175,312.462
0.0579509,0.0545608,175,332.617
0.0594801,0.0482686,175,334.597
-0.172994,-0.0531229,175,300
0.0304649,0.0533143,175,308.002
0.363079,-0.048173,175,300
0.364119,-0.0520259,175,300
0.368314,-0.0550096,175,300
0.368709,-0.0592285,175,300
0.364379,-0.0622423,175,300
0.365221,-0.0569537,175,300
0.0559341,0.0650346,175,322.405
-0.179934,0.176923,175,300
0.1338,0.0621217,175,324.886
0.133974,0.0644112,175,322.693
0.136792,0.0651067,175,321.4
0.365151,0.19099,175,300
0.363501,0.198938,175,300
-0.174128,0.131669,175,300
-0.157818,0.195044,175,300
-0.148574,0.192942,175,300
-0.157551,0.194836,175,300
-0.157682,0.194955,175,300
0.126145,0.0540497,175,329.528
0.0639538,0.0522786,175,331.502
0.0714538,0.0455531,175,333.231
0.0677013,0.0434288,175,334.42
0.0666058,0.0466521,175,333.272
0.0621866,0.0455607,175,335.036
0.363112,0.120897,175,300
-0.174908,-0.0825502,175,300
-0.175444,-0.0740202,175,300
-0.178836,0.187949,175,300
-0.176693,0.195557,175,300
-0.181303,0.200037,175,300
-0.174844,0.197899,175,300
0.0763282,0.045907,175,332.959
0.00694308,0.0400995,175,310.046
0.0112023,0.0434477,175,308.526
0.00449527,0.037811,175,311.081
-0.00363954,0.0382256,175,306.169
-0.173802,0.0653089,175,300
-0.17333,0.0724654,175,300
-0.181536,0.0683202,175,300
-0.173086,0.0826041,175,300
-0.176372,0.0873399,175,300
-0.175562,0.0841575,175,300
0.103748,-0.0753777,175,300
0.100648,-0.0783791,175,300
0.105997,-0.0782643,175,300
0.362922,0.0382145,175,300
0.371437,0.105969,175,300
0.378706,0.0984688,175,300
0.38,0.0975636,175,300
0.189724,-0.0142391,175,300.91
0.202602,0.0234005,175,302.816
0.198094,0.0147245,175,306.835
0.201818,0.0058955,175,302.718
0.204512,0.00788148,175,300.843
0.369524,0.031283,175,300
0.363272,0.0312833,175,300
0.267545,-0.0813818,175,300
0.36287,0.0769902,175,300
-0.0727092,-0.0733605,175,300
-0.00884633,-0.00153703,175,303.592
-0.00722085,-0.00543336,175,302.45
-0.00901766,0.00477156,175,305.216
-0.00475652,-0.0138722,175,300.698
0.0494055,-0.0105269,175,308.376
0.0421442,-0.00938503,175,310.099
0.0520505,-0.00976004,175,309.472
0.0442397,-0.0158723,175,301.599
0.0499555,-0.0162571,175,301.508
0.06097,-0.0130149,175,305.662
0.0637553,-0.0153728,175,302.377
0.0580127,-0.015453,175,302.206
0.0291902,-0.0785251,175,300
0.0242643,-0.077317,175,300
0.0101308,0.196564,175,300
0.0465467,0.206674,175,300.124
0.0449756,0.197439,175,300.08
0.0336288,0.195326,175,300.005
0.0331004,0.193928,175,300.004
0.0362881,0.194373,175,300.026
-0.007493,0.197841,175,300
-0.00111957,0.193896,175,300
0.0566545,0.201991,175,301.172
0.152764,0.198659,175,300.009
0.15625,0.194355,175,300.006
-0.110791,-0.0810366,175,300
-0.101049,-0.0795592,175,300
-0.123692,-0.0762237,175,300
-0.126749,-0.0760095,175,300
-0.132644,-0.0735099,175,300
0.103189,-0.0744955,175,300
0.082273,-0.0744272,175,300
0.165491,-0.0803016,175,300
0.164063,-0.0165656,175,300.981
0.170344,-0.0178656,175,300.547
0.151978,-0.0793356,175,300
0.146826,-0.0738137,175,300
0.221418,-0.0738435,175,300
0.223673,-0.073658,175,300
0.215526,-0.0776754,175,300
0.235127,-0.0808667,175,300
0.246335,-0.0816161,175,300
0.0228113,-0.0753383,175,300
0.0163158,-0.0742159,175,300
0.0151614,-0.0787177,175,300
0.127206,0.198999,175,301.728
0.367511,-0.0738663,175,300
0.364117,-0.0711077,175,300
0.372315,-0.0806523,175,300
-0.0365888,-0.0891375,175,300
-0.0364746,-0.09,175,300
-0.0298749,-0.0812176,175,300
-0.033371,-0.0805266,175,300
-0.0371193,-0.0812615,175,300
-0.033285,-0.08054,175,300
-0.0332113,-0.0806578,175,300
-0.0333497,-0.080616,175,300
0.303166,-0.073899,175,300
0.297953,-0.0736665,175,300
0.363735,-0.0839236,175,300
0.359952,-0.09,175,300
0.365615,-0.09,175,300
0.364046,-0.0803438,175,300
0.36414,-0.0826645,175,300
0.363261,-0.0825084,175,300
0.364999,-0.0835546,175,300
0.362114,-0.083848,175,300
0.355916,-0.0739338,175,300
0.351581,-0.073714,175,300
0.351413,-0.0820318,175,300
0.356725,-0.0765496,175,300
0.360587,-0.0742788,175,300
0.126318,-0.0143234,175,303.342
0.129308,-0.0109337,175,308.152
0.121316,-0.0157103,175,302.353
0.137922,-0.0080517,175,312.317
0.132588,-0.0145286,175,302.982
0.115504,-0.0149429,175,303.002
0.117612,0.201878,175,305.49
0.128597,0.198471,175,301.489
0.118167,0.192288,175,304.984
0.122287,0.195665,175,303.52
0.117699,0.200736,175,305.408
0.117259,0.192784,175,305.627
0.104332,0.192874,175,314.062
0.103899,0.192901,175,314.349
0.0742854,0.194628,175,309.817
0.0919321,0.191994,175,317.546
0.103809,0.192901,175,314.381
0.0890826,0.198942,175,317.114
0.0863532,0.193108,175,316.67
0.366184,0.0966057,175,300
0.361985,0.111738,175,300
0.364164,0.112086,175,300
0.362838,0.110466,175,300
0.363775,0.105773,175,300
-0.0573584,-0.0730266,175,300
-0.054622,-0.0780788,175,300
-0.0533976,-0.0720707,175,300
0.019428,-0.0677954,175,300
0.0252121,-0.0753841,175,300
0.0223366,-0.0665907,175,300
0.0115038,-0.0732048,175,300
0.0036134,-0.0735589,175,300
0.00785433,-0.0781269,175,300
-0.0332083,-0.0804689,175,300
0.242685,-0.0726298,175,300
0.242402,-0.0723748,175,300
0.242884,-0.0723095,175,300
0.24395,-0.0756134,175,300
0.214668,-0.0706051,175,300
0.222749,-0.0725985,175,300
0.143446,-0.0732252,175,300
0.135867,-0.0804068,175,300
0.136207,-0.0731282,175,300
0.159472,-0.0740566,175,300
0.159413,-0.0741168,175,300
0.159372,-0.0740605,175,300
0.172145,-0.0763909,175,300
0.170991,-0.0725453,175,300
0.146313,-0.0165957,175,301.369
0.138657,-0.00838109,175,312.01
0.144634,-0.0123899,175,306.917
0.180543,-0.0160728,175,300.426
0.158483,-0.0164656,175,301.185
0.163312,-0.0257649,175,300.089
0.163859,-0.0261111,175,300.028
0.173642,-0.0731712,175,300
0.0829924,-0.0159051,175,302.134
0.0888309,-0.0158582,175,302.177
0.0859685,-0.0130683,175,305.792
0.0919511,-0.012468,175,306.558
0.10734,-0.017124,175,301.84
0.107272,-0.017113,175,301.846
0.0957842,-0.0800195,175,300
0.093172,-0.0738518,175,300
0.0897747,-0.0768102,175,300
0.0906138,-0.0738525,175,300
0.0820964,-0.0738227,175,300
0.0681361,-0.0728765,175,300
0.0802208,-0.073712,175,300
0.0760282,-0.0809444,175,300
0.0816958,-0.0737909,175,300
0.10451,-0.0746249,175,300
-0.125342,-0.0741625,175,300
-0.136306,-0.0731054,175,300
-0.0966161,-0.0735589,175,300
-0.104728,-0.0732211,175,300
-0.109943,-0.0735895,175,300
-0.00940405,0.0177483,175,306.426
-0.0170923,0.0203732,175,300.865
-0.013254,0.0240704,175,303.678
0.048376,0.195099,175,300.26
0.0467574,0.196613,175,300.133
0.0458119,0.194851,175,300.087
0.0674607,0.199007,175,305.301
0.0577898,0.201469,175,301.558
0.0571662,0.192668,175,301.036
-0.0276074,0.201039,175,300
-0.00809854,0.192205,175,300
-0.0131543,0.1978,175,300
-0.0156892,0.190328,175,300
-0.0189181,0.191296,175,300
-0.0194291,0.194247,175,300
0.0118711,0.193966,175,300
0.0169448,0.201644,175,300
0.000625147,0.1935,175,300
0.0100633,0.193443,175,300
0.0336595,-0.0801554,175,300
0.0103048,-0.0116389,175,304.755
0.0152805,-0.0164986,175,300.537
0.0241222,-0.0163763,175,301.159
0.0538866,-0.0236569,175,300.331
0.0511753,-0.0225268,175,300.522
0.0706978,-0.0170685,175,301.644
0.0267013,-0.0166864,175,301.194
0.0327271,-0.0129113,175,305.875
0.0345221,-0.0178597,175,300.873
0.0401444,-0.0167292,175,301.306
-0.0110707,0.00648573,175,304.299
-0.00431021,-0.0147125,175,300.584
-0.00713219,-0.0137843,175,300.434
-0.0726878,-0.0733592,175,300
-0.0651756,-0.0816352,175,300
-0.0584321,-0.0717504,175,300
-0.0728219,-0.0733323,175,300
-0.0834359,-0.0739556,175,300
-0.0873486,-0.0782526,175,300
-0.085165,-0.0719082,175,300
-0.0899226,-0.0725075,175,300
0.205488,0.0262741,175,300.57
0.205176,0.0219838,175,300.681
0.276122,-0.077361,175,300
0.273402,-0.0736984,175,300
0.271332,-0.0741282,175,300
0.273287,-0.0751787,175,300
0.257927,-0.0789327,175,300
0.263755,-0.0746758,175,300
0.367188,0.0160817,175,300
0.365893,0.0203279,175,300
0.364484,0.0222601,175,300
0.367295,0.0249121,175,300
0.365381,0.0214421,175,300
0.364637,0.0208858,175,300
0.205287,0.00431502,175,300.667
0.207606,-0.000730975,175,300.195
0.201622,-0.0043118,175,300.862
0.190423,-0.0145001,175,300.877
0.372458,-0.00182075,175,300
0.124012,-0.0783023,175,300
-0.0612295,0.201358,175,300
-0.0778159,0.192763,175,300
-0.0801169,0.193046,175,300
-0.0999045,0.193725,175,300
-0.176806,0.100787,175,300
-0.172847,0.0861065,175,300
-0.173398,0.0911696,175,300
-0.175455,0.0974164,175,300
-0.169458,0.0847554,175,300
-0.174244,0.0588617,175,300
-0.18064,0.0583568,175,300
-0.180096,0.0500222,175,300
-0.181755,0.0676076,175,300
-0.18254,0.0572956,175,300
0.159293,0.0596871,175,305.408
0.155779,0.0616162,175,307.83
0.00682635,0.0454599,175,305.494
-0.00125983,0.0421197,175,305.361
0.00928818,0.0453428,175,306.428
0.0184948,0.0460367,175,307.991
0.0741484,0.0508931,175,331.076
0.0709444,0.0527692,175,330.69
0.0947738,0.0392227,175,335.786
-0.167879,0.198141,175,300
-0.15796,0.194867,175,300
-0.173413,0.195507,175,300
-0.178426,0.186253,175,300
-0.168291,0.18984,175,300
0.358097,0.124079,175,300
0.360674,0.113017,175,300
0.125201,0.0539683,175,329.26
-0.151458,0.187387,175,300
-0.125997,0.199227,175,300
0.364752,0.172623,175,300
0.368654,0.180467,175,300
0.363765,0.174949,175,300
0.3623,0.173085,175,300
-0.180898,0.16905,175,300
0.0633757,0.0599272,175,326.096
0.062573,0.0596475,175,326.679
0.0633824,0.0602731,175,325.875
0.0630278,0.0604146,175,325.797
0.0508901,0.0753749,175,309.68
0.0505851,0.075596,175,309.376
0.36088,-0.0499562,175,300
0.0201398,0.0474765,175,307.6
0.0120436,0.0468777,175,306.22
0.0280392,0.0527283,175,307.378
-0.175295,-0.0617927,175,300
-0.171284,-0.057133,175,300
0.151882,0.0688779,175,307.064
0.148532,0.0694202,175,310.351
0.151166,0.0717923,175,305.368
0.151539,0.0558151,175,315.331
0.150682,0.063946,175,311.696
0.163516,0.042278,175,312.669
0.165816,0.0440799,175,310.019
0.169878,0.0461781,175,307.833
0.164874,0.0431984,175,311.02
0.166092,0.0478544,175,308.102
0.16849,0.0536676,175,304.584
0.167081,0.0536404,175,305.045
0.172313,0.0469502,175,306.834
0.169799,0.0538402,175,304.163
0.177202,0.0416571,175,310.935
0.16436,0.0435482,175,310.742
0.178767,0.0483822,175,304.259
-0.149557,-0.0737093,175,300
-0.143405,-0.0815249,175,300
-0.137556,-0.0733296,175,300
-0.150635,-0.0730753,175,300
0.119533,0.0470636,175,331.844
0.116334,0.0497224,175,329.702
0.354989,-0.0399918,175,300
0.355053,-0.0387952,175,300
0.360989,0.176388,175,300
0.366752,0.182269,175,300
0.35806,0.192653,175,300
0.100068,0.0438718,175,332.872
0.105177,0.0492962,175,329.927
0.102885,0.0483015,175,330.747
-0.115626,0.193794,175,300
-0.0999392,0.193674,175,300
-0.111079,0.199815,175,300
-0.0998985,0.193671,175,300
0.362078,-0.00830533,175,300
0.312812,-0.0790219,175,300
0.310456,-0.0744974,175,300
0.304653,-0.0813299,175,300
-0.056204,-0.0717572,175,300
-0.0828301,-0.071034,175,300
0.0525751,-0.0733777,175,300
0.0501691,-0.0737448,175,300
0.0508661,-0.0766436,175,300
0.0426215,-0.0763612,175,300
0.0836667,0.194286,175,315.968
0.0798277,0.200605,175,313.828
-0.0175061,0.0237821,175,300.725
-0.182248,-0.030753,175,300
-0.176335,-0.0242303,175,300
-0.177756,-0.016245,175,300
-0.1796,0.00915257,175,300
-0.172861,0.0191234,175,300
-0.17298,0.00747578,175,300
-0.175727,0.0042406,175,300
0.0654319,-0.0730026,175,300
0.0413037,-0.076787,175,300
-0.142785,0.209894,175,300
0.199713,-0.016844,175,300.016
0.199937,-0.0084426,175,300.804
-0.0416345,0.201409,175,300
-0.0380707,0.192445,175,300
0.260291,0.198434,175,300
0.264025,0.195096,175,300
0.267073,0.193759,175,300
0.249433,0.197877,175,300
0.24889,0.196829,175,300
0.250607,0.196675,175,300
0.254005,0.199869,175,300
0.242603,0.203092,175,300
0.249472,0.202698,175,300
0.209542,0.194346,175,300
0.272468,0.193185,175,300
0.161914,0.194297,175,300.001
0.170917,0.194751,175,300
0.187067,0.193239,175,300
0.28989,0.199059,175,300
0.288584,0.193477,175,300
0.292407,0.195127,175,300
0.292347,0.191732,175,300
0.281915,0.200784,175,300
0.19766,0.194919,175,300
0.197935,0.194559,175,300
0.197396,0.194367,175,300
0.197298,0.194823,175,300
-0.178463,0.15947,175,300
-0.173783,0.155427,175,300
-0.173494,0.161561,175,300
-0.172397,0.171876,175,300
0.332721,-0.072329,175,300
0.341321,-0.0816793,175,300
0.344951,-0.0732086,175,300
0.33204,-0.072461,175,300
0.32178,0.192998,175,300
0.305445,0.200596,175,300
0.306349,0.192802,175,300
0.30214,0.194667,175,300
0.301532,0.190721,175,300
0.36339,0.133593,175,300
-0.171224,-0.0357589,175,300
-0.171801,-0.0334472,175,300
-0.172717,-0.0346105,175,300
-0.172547,-0.0408865,175,300
-0.168537,-0.0435659,175,300
0.352804,0.122973,175,300
0.357281,0.136007,175,300
0.352966,0.134367,175,300
0.0396732,0.0725402,175,306.029
0.0363937,0.0711294,175,304.917
0.0390421,0.07031,175,306.976
0.0338056,0.0664832,175,306.285
0.0422734,0.0704813,175,310.302
0.0495813,0.0755093,175,308.82
0.319055,0.188239,175,300
0.314865,0.186525,175,300
0.331691,-0.0677817,175,300
0.320227,-0.0691572,175,300
0.318402,-0.0693952,175,300
0.341291,-0.0823996,175,300
0.347063,-0.0703937,175,300
0.339855,-0.0650073,175,300
0.333485,-0.0620753,175,300
0.342571,-0.0677054,175,300
0.342236,-0.0642739,175,300
0.348967,-0.0641428,175,300
-0.164546,0.162727,175,300
-0.164033,0.165445,175,300
-0.166411,-0.0175059,175,300
-0.16762,-0.0165588,175,300
-0.167818,-0.0179507,175,300
-0.169459,-0.0248204,175,300
0.283611,0.186955,175,300
0.287493,0.184751,175,300
0.277171,0.189479,175,300
0.281196,0.18322,175,300
0.203001,0.18627,175,300
0.200773,0.185775,175,300
0.159772,0.193063,175,300.001
0.164056,0.190171,175,300.001
0.171233,0.188641,175,300
0.17524,0.194694,175,300
0.178504,0.197507,175,300
0.255558,0.192655,175,300
0.25519,0.186943,175,300
0.262123,0.19393,175,300
0.257448,0.200807,175,300
0.239675,0.197051,175,300
0.239667,0.197043,175,300
0.239798,0.197442,175,300
0.239653,0.197053,175,300
0.239666,0.197049,175,300
0.223198,0.197463,175,300
0.222855,0.19415,175,300
0.229946,0.19873,175,300
0.263748,0.193301,175,300
0.256859,0.186096,175,300
-0.0188869,0.188148,175,300
-0.074039,0.193056,175,300
-0.0653355,0.193532,175,300
-0.0681841,0.193526,175,300
-0.0694348,0.195913,175,300
-0.0420614,0.187601,175,300
-0.0345098,0.189299,175,300
-0.0346735,0.194434,175,300
0.206501,-0.0132466,175,300.007
0.208429,-0.0088342,175,300.057
0.209197,-0.0127392,175,300.002
0.163671,-0.0264522,175,300.019
0.17359,-0.0248938,175,300.198
0.165147,-0.0265492,175,300.018
-0.14459,0.190065,175,300
0.0254501,-0.0662034,175,300
0.0271708,-0.0742299,175,300
0.0224732,-0.0647402,175,300
0.0410207,-0.0762814,175,300
0.0654421,-0.069796,175,300
-0.172867,0.00451454,175,300
-0.162741,0.00831081,175,300
-0.163039,0.00918638,175,300
-0.169504,0.0170442,175,300
-0.161985,0.0109517,175,300
-0.173565,-0.00559009,175,300
-0.174847,-0.00561568,175,300
-0.174274,-0.00444211,175,300
-0.173389,-0.00459115,175,300
-0.0156764,0.0344334,175,301.262
-0.0174105,0.0314544,175,300.462
0.149818,0.195702,175,300.014
0.145663,0.201961,175,300.058
0.186728,0.193164,175,300
0.172747,0.184479,175,300
0.168255,0.184655,175,300
0.120577,0.190445,175,304.024
0.126831,0.187803,175,301.543
0.129339,0.187987,175,301.138
0.116897,0.19153,175,305.853
0.0212458,0.0520071,175,305.751
0.0507375,0.0758339,175,309.152
0.0498513,-0.0708554,175,300
0.0407897,-0.0671293,175,300
0.0350815,-0.0702348,175,300
-0.0545217,-0.0689961,175,300
0.19007,0.0446147,175,303.149
0.18753,0.0424871,175,305.895
0.19037,0.0378157,175,307.752
0.194184,0.0420161,175,302.928
0.182588,0.0417031,175,308.54
0.185695,0.0451088,175,304.147
0.188018,0.0477493,175,302.871
0.184263,0.0525093,175,301.943
0.286024,-0.0743627,175,300
0.285199,-0.0742191,175,300
0.286342,-0.0742196,175,300
0.286427,-0.0746263,175,300
0.355593,-0.0117489,175,300
0.359993,-0.018494,175,300
-0.0998654,0.193672,175,300
-0.0924739,0.202018,175,300
-0.11065,0.187721,175,300
-0.099986,0.193545,175,300
-0.116096,0.201963,175,300
-0.119999,0.20227,175,300
-0.119267,0.199543,175,300
-0.122016,0.202288,175,300
-0.120647,0.194519,175,300
-0.120367,0.204709,175,300
-0.119802,0.21,175,300
0.103554,0.0494304,175,330.116
0.351161,0.189548,175,300
0.357017,0.18509,175,300
0.360457,0.188627,175,300
0.359772,0.172413,175,300
