X,Y,Z,Temperature
0.0414469,0.21,275,300.054
0.0419169,0.205373,275,300.052
0.0317413,0.21,275,300.007
0.0329927,0.208773,275,300.012
0.0399683,0.201892,275,300.036
0.0678255,0.203272,275,305.027
0.0679959,0.20314,275,305.131
0.0728093,0.21,275,308.068
0.0703448,0.21,275,306.569
0.0654481,0.21,275,303.766
0.0800968,0.21,275,313.298
0.0806888,0.205261,275,313.727
0.0830553,0.21,275,314.818
0.0760918,0.21,275,310.42
0.046,0.06,275,339.872
0.049,0.06,275,339.872
0.0467853,0.0674449,275,317.991
0.0173989,-0.00814996,275,308.844
0.00279135,-0.09,275,300
0.00644558,-0.09,275,300
0.00403862,-0.0883483,275,300
0.0209218,-0.0882143,275,300
0.0189148,-0.09,275,300
0.0820455,0,275,339.951
0.07125,0,275,339.95
0.0767118,-0.00773661,275,313.991
0.0996009,-0.00695828,275,315.86
0.105556,0,275,339.952
0.11875,0,275,339.95
0.115694,-0.00590541,275,318.697
0.114387,-0.00722003,275,314.256
0.115772,-0.00716566,275,314.36
0.0604545,0,275,339.946
0.059375,0,275,339.945
0.0601252,-0.000962118,275,336.817
0.0685084,-0.00485922,275,324.147
0.0775192,-0.09,275,300
0.0802069,-0.09,275,300
0.0793199,-0.087813,275,300
0.0701339,-0.0865792,275,300
0.0670167,-0.09,275,300
0.0709304,-0.09,275,300
0.073028,-0.0817867,275,300
0.0769399,-0.081689,275,300
0.0805084,-0.0821594,275,300
0.0877322,-0.0863504,275,300
0.0818061,-0.09,275,300
0.106982,0.21,275,315.003
0.108013,0.20674,275,314.379
0.113361,0.208308,275,311.152
0.113951,0.21,275,310.796
0.105221,0.21,275,315.669
0.130761,0.21,275,301.798
0.134145,0.206268,275,300.928
0.137737,0.21,275,300.615
0.142525,0.0667732,275,319.01
0.197701,0.208869,275,300
0.198171,0.21,275,300
0.197059,0.21,275,300
0.167103,0.21,275,300.001
0.158798,0.21,275,300.007
0.163955,0.202093,275,300.002
0.144214,0.21,275,300.184
0.141235,0.205295,275,300.389
0.14552,0.206074,275,300.103
0.147827,0.21,275,300.074
0.156127,0.208236,275,300.011
0.15342,0.202027,275,300.017
0.163062,0.201629,275,300.003
0.156814,0.21,275,300.01
0.154015,0.21,275,300.034
0.151154,0.205634,275,300.029
0.147126,0.202659,275,300.081
0.240216,0.21,275,300
0.230694,0.21,275,300
0.237214,0.202652,275,300
0.25542,0.201647,275,300
0.255569,0.201667,275,300
0.261294,0.21,275,300
0.261258,0.209917,275,300
0.215273,0.201891,275,300
0.217967,0.201916,275,300
0.229046,0.21,275,300
0.222576,0.205329,275,300
0.226117,-0.09,275,300
0.223633,-0.0866247,275,300
0.222436,-0.09,275,300
0.214883,-0.09,275,300
0.215656,-0.0892091,275,300
0.19,0.01,275,339.914
0.19,0,275,339.908
0.193066,0.007231,275,326.216
0.372845,0.087767,275,300
0.38,0.0848021,275,300
0.38,0.0903643,275,300
0.38,0.0952536,275,300
0.373019,0.0892148,275,300
0.373089,0.0862215,275,300
0.38,0.0806049,275,300
0.0113447,-0.09,275,300
0.00892307,-0.0867882,275,300
0.00566191,-0.0818835,275,300
-0.00525291,-0.09,275,300
-0.00344283,-0.09,275,300
-0.00442831,-0.0890632,275,300
0.0216822,-0.0823315,275,300
0.0176197,-0.0828839,275,300
0.0141467,-0.0870462,275,300
-0.0160051,-0.082352,275,300
-0.0190765,-0.0825836,275,300
-0.0233922,-0.0866636,275,300
-0.0241684,-0.09,275,300
-0.0294338,-0.09,275,300
-0.0493642,-0.0821746,275,300
-0.0518995,-0.0876741,275,300
-0.0525802,-0.09,275,300
-0.0541002,-0.09,275,300
0.161675,-0.09,275,300
0.160927,-0.0894344,275,300
0.173349,-0.0872215,275,300
0.170736,-0.09,275,300
0.177781,-0.0808567,275,300
0.184239,-0.0809966,275,300
0.191254,-0.09,275,300
0.190155,-0.0859331,275,300
0.184832,-0.09,275,300
0.198426,-0.0894107,275,300
0.198973,-0.0818911,275,300
0.192258,-0.0822115,275,300
0.202852,-0.0874853,275,300
0.209149,-0.0825883,275,300
0.209931,-0.0832091,275,300
0.214219,-0.09,275,300
0.206816,-0.09,275,300
0.180201,-0.00202406,275,331.689
0.373216,0.0406695,275,300
0.372078,0.0393089,275,300
0.38,0.0361005,275,300
0.38,0.0448238,275,300
0.371861,0.039555,275,300
0.38,0.0572493,275,300
0.3783,0.05662,275,300
0.38,0.0560249,275,300
0.282676,-0.09,275,300
0.284051,-0.0857799,275,300
0.287626,-0.082217,275,300
0.276697,-0.09,275,300
0.29635,-0.0861433,275,300
0.300284,-0.09,275,300
0.38,-0.0162362,275,300
0.373613,-0.0158518,275,300
0.38,-0.0208053,275,300
0.38,0.00152565,275,300
0.379973,0.00121745,275,300
0.38,0.00119208,275,300
0.371925,0.0145251,275,300
0.372314,0.00825012,275,300
0.378735,0.0134579,275,300
0.371729,0.0394741,275,300
0.371729,0.0396454,275,300
0.195317,0.013468,275,317.169
0.19,0.0155556,275,339.916
0.19,0.0201442,275,339.917
0.196015,0.0159407,275,314.183
0.197548,0.0150106,275,307.926
0.19764,0.0175898,275,307.633
0.193061,0.0225243,275,327.469
0.0153333,0.03,275,339.92
0.012231,0.0318274,275,333.883
0.0109842,0.03,275,339.917
0.00830691,0.0328081,275,329.268
0.00356774,0.0376152,275,311.967
0.373073,-0.0724678,275,300
-0.168889,0.21,275,300
-0.178883,0.21,275,300
-0.170791,0.207563,275,300
0.0611677,0.0328416,275,338.713
0.0664493,0.03,275,339.955
0.38,0.182826,275,300
0.377563,0.183383,275,300
0.38,0.180467,275,300
0.38,0.189352,275,300
0.372736,0.188435,275,300
0.379492,0.192011,275,300
0.38,0.191766,275,300
0.358067,0.204852,275,300
0.357604,0.21,275,300
0.342115,0.21,275,300
0.344481,0.204874,275,300
0.34622,0.21,275,300
0.357898,0.201594,275,300
0.150581,0.0466422,275,322.434
0.144,0.05,275,339.884
0.144,0.045,275,339.894
0.151453,0.0451666,275,320.911
0.150992,0.0458068,275,321.344
-0.179335,0.209866,275,300
-0.17422,0.202884,275,300
0.151483,0.0460937,275,320.129
0.151467,0.0465929,275,319.923
0.372526,0.184021,275,300
0.38,0.165836,275,300
0.38,-0.0586992,275,300
0.38,-0.0582225,275,300
0.379773,-0.0587854,275,300
0.38,-0.0588836,275,300
-0.141898,-0.09,275,300
-0.134341,-0.09,275,300
-0.144083,-0.0831585,275,300
-0.144413,-0.0824414,275,300
-0.151464,-0.0893894,275,300
-0.151626,-0.09,275,300
-0.145722,-0.0824966,275,300
-0.15544,-0.0824673,275,300
-0.161863,-0.09,275,300
-0.158681,-0.085899,275,300
0.127361,0.0381598,275,336.199
-0.19,0.170171,275,300
-0.187557,0.172153,275,300
-0.19,0.178223,275,300
-0.180668,-0.0829144,275,300
-0.189178,-0.0720156,275,300
-0.19,-0.0693524,275,300
-0.19,-0.071766,275,300
-0.180946,-0.0825119,275,300
-0.19,-0.0728014,275,300
0.0201826,0.0338487,275,327.629
0.023,0.03,275,339.925
0.0165109,0.0370078,275,317.255
-0.158195,0.21,275,300
-0.155016,0.205805,275,300
-0.148516,0.21,275,300
0.372059,-0.0413801,275,300
0.38,0.145396,275,300
0.38,0.148198,275,300
0.375946,0.146758,275,300
0.38,0.15207,275,300
0.374939,0.148633,275,300
0.375465,0.144491,275,300
0.38,0.141295,275,300
0.372448,0.128709,275,300
0.372442,0.128409,275,300
0.38,0.117934,275,300
0.38,0.122151,275,300
0.378102,0.122182,275,300
0.160485,0.0375258,275,320.361
0.160976,0.036999,275,321.115
0.161582,0.0376046,275,319.528
0.159333,0.03,275,339.933
0.161986,0.036999,275,321.115
0.167,0.03,275,339.929
0.174667,0.03,275,339.924
0.170295,0.0339917,275,327.201
-0.184574,0.163322,275,300
-0.19,0.166962,275,300
-0.19,0.160931,275,300
-0.19,0.152157,275,300
-0.187422,0.155574,275,300
-0.183886,0.165299,275,300
-0.182539,0.167297,275,300
-0.19,0.140805,275,300
-0.19,0.136236,275,300
-0.188055,0.138826,275,300
0.374195,-0.0816904,275,300
0.363232,-0.09,275,300
0.365484,-0.09,275,300
0.364452,-0.0885863,275,300
0.120331,0.0303475,275,339.737
0.11847,0.0382212,275,334.972
0.120149,0.03,275,339.959
0.111588,0.032859,275,338.134
0.0262077,0.0348272,275,326.626
0.0306667,0.03,275,339.93
0.0301158,0.0348272,275,326.629
0.0283286,0.0372244,275,321.07
0.18255,0.0336395,275,326.557
0.179016,0.03,275,339.92
0.18598,0.0376128,275,312.137
0.0566779,0.045486,275,336.174
0.0579271,0.0445826,275,336.195
0.0526179,0.0521736,275,336.416
0.136054,0.0511228,275,336.264
0.141,0.05,275,339.889
-0.19,0.130347,275,300
-0.186328,0.132982,275,300
-0.182389,0.135092,275,300
-0.182419,0.176015,275,300
-0.189871,0.178645,275,300
-0.19,0.178699,275,300
0.372037,0.116628,275,300
0.375894,0.112233,275,300
0.38,0.107757,275,300
0.38,0.111298,275,300
0.371898,0.11251,275,300
0.372315,-0.0434332,275,300
0.38,-0.0309631,275,300
0.378668,-0.0313263,275,300
0.371926,-0.0330895,275,300
-0.19,-0.0458356,275,300
-0.19,-0.0540701,275,300
-0.19,-0.0604666,275,300
-0.19,-0.0628256,275,300
-0.18889,-0.0617553,275,300
-0.167369,0.208363,275,300
-0.164723,0.21,275,300
-0.128769,0.21,275,300
-0.137836,0.21,275,300
-0.13986,0.203517,275,300
-0.146843,0.21,275,300
-0.147778,0.21,275,300
-0.140847,0.202838,275,300
-0.165039,-0.0822098,275,300
-0.165418,-0.0826081,275,300
-0.165563,-0.0822474,275,300
-0.167378,-0.09,275,300
-0.165947,-0.0825781,275,300
-0.131935,-0.09,275,300
-0.132318,-0.0878427,275,300
-0.143153,-0.0824,275,300
-0.12455,-0.09,275,300
0.324938,0.208521,275,300
0.328431,0.201808,275,300
0.324156,0.21,275,300
0.305117,0.205226,275,300
0.309735,0.21,275,300
0.303189,0.21,275,300
0.29829,0.207245,275,300
0.295191,0.21,275,300
0.372504,-0.0471805,275,300
0.38,-0.050171,275,300
0.37691,-0.0510374,275,300
0.372694,-0.0557836,275,300
0.372904,-0.0527046,275,300
0.3772,0.178554,275,300
0.372313,0.17463,275,300
0.375332,0.172898,275,300
0.371968,0.171269,275,300
0.38,0.17407,275,300
0.372192,0.159927,275,300
0.379502,0.165261,275,300
0.372684,0.157555,275,300
0.38,0.156084,275,300
0.373153,0.15661,275,300
0.372466,0.154907,275,300
-0.181621,-0.0732076,275,300
-0.185784,-0.0767212,275,300
-0.159994,0.207197,275,300
-0.156963,0.202649,275,300
-0.162544,0.202803,275,300
-0.169288,0.20273,275,300
0.0921661,0.0319853,275,338.228
0.0906604,0.03,275,339.96
0.095,0.03,275,339.96
0.0891357,0.0328297,275,337.019
0.0873266,0.03,275,339.959
0.085212,0.034723,275,335.051
0.0803784,0.03,275,339.958
0.146903,0.0525,275,330.706
0.15169,0.0554331,275,315.932
0.334871,0.201431,275,300
0.337577,0.20595,275,300
0.341304,0.200649,275,300
0.372133,0.157751,275,300
0.0649147,0.0386807,275,335.833
0.0681619,0.0323422,275,338.795
0.0608317,0.0376453,275,336.677
0.0695489,0.03,275,339.957
0.0384526,0.0399748,275,325.753
0.046,0.045,275,339.893
0.046,0.05,275,339.881
0.0419417,0.0471034,275,330.44
0.0408616,0.0436711,275,327.933
0.0389603,0.045436,275,322.751
0.341848,-0.09,275,300
0.346743,-0.09,275,300
0.347848,-0.0868843,275,300
0.349037,-0.09,275,300
0.328491,-0.0837275,275,300
0.322389,-0.09,275,300
0.330118,-0.09,275,300
0.336505,-0.09,275,300
0.371727,0.0392739,275,300
0.372809,0.0190805,275,300
0.38,0.0258351,275,300
0.376461,0.0222849,275,300
0.38,-0.0283367,275,300
0.379212,-0.0302105,275,300
0.275111,-0.0851454,275,300
0.279985,-0.0817911,275,300
0.27656,-0.0812738,275,300
0.27307,-0.09,275,300
0.320779,-0.09,275,300
0.317557,-0.0872753,275,300
0.310693,-0.0834833,275,300
0.313145,-0.09,275,300
0.306395,-0.09,275,300
0.321412,-0.0892379,275,300
0.321447,-0.09,275,300
0.326711,-0.0819259,275,300
0.38,0.0462048,275,300
0.379401,0.0457012,275,300
0.214682,-0.0897713,275,300
0.210344,-0.0825954,275,300
0.211992,-0.0825176,275,300
0.182397,-0.08855,275,300
0.188944,-0.0819265,275,300
0.167172,-0.0819445,275,300
0.167075,-0.0817673,275,300
0.166626,-0.0817508,275,300
0.167262,-0.0817783,275,300
-0.0596358,-0.0820704,275,300
-0.0593723,-0.0819907,275,300
-0.0596035,-0.0819888,275,300
-0.0638144,-0.09,275,300
0.00208309,-0.0884376,275,300
0.371887,0.0881155,275,300
0.371956,0.0873066,275,300
0.372335,0.0775224,275,300
0.3739,0.077096,275,300
0.38,0.0765736,275,300
0.374345,0.0742943,275,300
0.38,0.0691072,275,300
0.373475,0.100018,275,300
0.371467,0.0996138,275,300
0.373909,0.103402,275,300
0.371468,0.101494,275,300
0.38,0.100188,275,300
0.197798,0.0267346,275,307.103
0.269395,-0.0818996,275,300
0.265973,-0.0836278,275,300
0.263277,-0.09,275,300
0.269287,-0.09,275,300
0.267222,-0.0830931,275,300
0.266881,-0.0821526,275,300
0.169525,0.205462,275,300.001
0.164335,0.201619,275,300.001
0.174044,0.21,275,300
0.175411,0.21,275,300
0.189166,0.21,275,300
0.192515,0.206097,275,300
0.195201,0.202686,275,300
0.272472,0.21,275,300
0.27219,0.207129,275,300
0.273977,0.21,275,300
0.261512,0.209798,275,300
0.236664,0.201669,275,300
0.237185,0.201637,275,300
0.143716,0.202751,275,300.141
0.210567,0.202196,275,300
0.208019,0.21,275,300
0.206475,0.204881,275,300
0.205819,0.202443,275,300
0.203085,0.202249,275,300
0.199933,0.21,275,300
0.204706,0.203583,275,300
0.229478,0.209606,275,300
0.225716,0.202088,275,300
0.235984,0.201695,275,300
0.229653,0.21,275,300
0.163768,0.201632,275,300.002
0.157697,0.209085,275,300.008
0.114322,0.209605,275,310.553
0.122756,0.201835,275,304.748
0.120869,0.201859,275,305.996
0.109655,0.202435,275,313.454
0.0997274,0.203831,275,317.288
0.0982045,0.21,275,317.409
0.0947895,0.21,275,317.554
0.101849,0.204662,275,316.727
0.100738,0.202728,275,317.054
0.100097,0.202568,275,317.25
0.0149329,0.202641,275,300
0.0149297,0.202527,275,300
0.0150407,0.202527,275,300
0.0125256,0.21,275,300
0.015179,0.202763,275,300
0.0192804,0.21,275,300
0.00649093,0.21,275,300
0.0668798,-0.0823326,275,300
0.0634846,-0.0866684,275,300
0.0623986,-0.09,275,300
0.0630658,-0.0825746,275,300
0.0577946,-0.09,275,300
0.0772326,-0.00863746,275,310.943
0.0761115,-0.00855072,275,311.123
0.0655717,-0.00828464,275,312.08
0.0583508,-0.00803967,275,311.675
0.0909695,-0.0086604,275,311.367
0.0912737,-0.00859159,275,311.548
0.100107,-0.00777973,275,313.017
0.106432,-0.000392515,275,338.595
0.101062,-0.00787228,275,312.761
0.0971162,-0.0817671,275,300
0.134009,-0.0830208,275,300
0.133573,-0.0830193,275,300
0.134214,-0.083837,275,300
0.133206,-0.0835568,275,300
0.125466,-0.09,275,300
0.131199,-0.09,275,300
0.137309,-0.09,275,300
0.117148,-0.0070144,275,314.683
0.0678369,0.203034,275,305.033
0.0241685,0.201946,275,300.001
0.0227006,0.207119,275,300.001
0.0297643,0.21,275,300.004
0.0218128,0.21,275,300.001
0.031526,0.209475,275,300.005
0.0346024,0.202205,275,300.008
0.0284041,0.202399,275,300.004
0.0312743,0.21,275,300.005
-0.182447,0.111954,275,300
-0.19,0.118833,275,300
-0.189971,0.11883,275,300
-0.182759,0.11847,275,300
-0.19,0.118909,275,300
-0.182428,0.129534,275,300
-0.18655,0.125194,275,300
-0.0744171,0.203773,275,300
-0.0745657,0.202398,275,300
-0.0727148,0.202374,275,300
-0.0758634,0.21,275,300
-0.0712961,0.205928,275,300
-0.0692862,0.21,275,300
-0.0678041,0.21,275,300
-0.0849765,0.206613,275,300
-0.0785347,0.202355,275,300
-0.0882174,0.202192,275,300
-0.086196,0.202312,275,300
-0.0899,0.205878,275,300
-0.0906272,0.21,275,300
-0.0925908,0.21,275,300
-0.10169,0.21,275,300
-0.100361,0.206735,275,300
-0.097746,0.21,275,300
-0.0977588,0.203912,275,300
-0.0988671,0.202509,275,300
-0.0930185,0.202446,275,300
-0.18803,0.104447,275,300
-0.19,0.104044,275,300
-0.185655,0.0980888,275,300
-0.181961,0.100938,275,300
-0.182255,0.106634,275,300
-0.0163964,0.21,275,300
-0.0101669,0.207373,275,300
-0.0198138,0.201466,275,300
-0.00368164,0.20224,275,300
-0.0526423,0.202533,275,300
-0.0533645,0.20247,275,300
-0.0461065,0.21,275,300
-0.0425806,0.205823,275,300
-0.0391393,0.202384,275,300
-0.0460627,0.205529,275,300
-0.115019,0.21,275,300
-0.118808,0.21,275,300
-0.117726,0.205127,275,300
-0.110232,0.21,275,300
-0.114967,0.204191,275,300
-0.127963,0.21,275,300
-0.127278,0.209329,275,300
-0.119712,0.201778,275,300
-0.116745,0.201905,275,300
0.312143,0.208178,275,300
0.313674,0.21,275,300
0.306335,0.202676,275,300
-0.00764055,0.0261389,275,307.696
-0.00718297,0.0179824,275,308.428
3.65E-16,0.0144444,275,339.915
-0.00513674,0.0140578,275,317.046
-0.00593516,0.0162428,275,313.491
-0.00718693,0.0154084,275,308.406
-0.00708881,0.0038654,275,307.424
-0.00709119,0.0129629,275,308.253
-0.186245,0.0102166,275,300
-0.19,0.0122433,275,300
-0.19,0.00870173,275,300
-0.182379,-0.00815316,275,300
-0.19,0.0198123,275,300
-0.184608,0.0214477,275,300
-0.186436,0.0161016,275,300
-0.182726,0.0200691,275,300
-0.182558,0.0212936,275,300
-0.186405,0.0526008,275,300
-0.182589,0.0509326,275,300
-0.182208,0.0548704,275,300
-0.19,0.0539105,275,300
-0.19,0.0508928,275,300
-0.19,0.0434264,275,300
-0.185831,0.0480204,275,300
-0.18792,0.0603973,275,300
-0.19,0.0627507,275,300
-0.122414,-0.0889749,275,300
-0.129676,-0.0823269,275,300
-0.11764,-0.0818868,275,300
-0.124395,-0.0823338,275,300
-0.0829437,-0.0865013,275,300
-0.0858307,-0.09,275,300
-0.0806814,-0.0823061,275,300
-0.0264516,-0.0824994,275,300
-0.0318262,-0.08599,275,300
-0.0298167,-0.0821853,275,300
-0.0367561,-0.08178,275,300
0.0364363,-0.082519,275,300
0.0402985,-0.0819345,275,300
0.0353606,-0.0846401,275,300
0.123312,0.201868,275,304.462
0.12867,0.208424,275,302.205
0.131446,0.202402,275,301.392
0.184849,-0.00775166,275,307.701
0.176733,-0.00732739,275,310.096
0.174023,-0.00744791,275,310.464
0.15818,0,275,339.931
0.137551,-0.00746773,275,313.898
0.130815,-0.00786045,275,313.006
0.114158,-0.09,275,300
0.115625,-0.09,275,300
0.114507,-0.0892485,275,300
-0.188234,0.0644646,275,300
-0.19,0.0694595,275,300
-0.19,0.0639751,275,300
-0.181851,0.063016,275,300
0.320949,0.21,275,300
0.316454,0.204843,275,300
0.318345,0.203396,275,300
0.319666,0.202566,275,300
0.317725,0.202516,275,300
0.313769,0.202668,275,300
-0.128204,0.209745,275,300
-0.127435,0.202024,275,300
-0.139051,0.202182,275,300
-0.128249,0.21,275,300
-0.188721,0.0742869,275,300
-0.19,0.0751762,275,300
-0.19,0.0737952,275,300
-0.182274,0.0711583,275,300
0.0897329,0.202214,275,317.252
0.0886702,0.21,275,316.919
0.0885941,0.201243,275,316.767
0.0909842,0.202694,275,317.368
0.0904325,0.201451,275,317.342
0.28626,0.205862,275,300
0.291127,0.21,275,300
0.284493,0.21,275,300
0.288938,0.204653,275,300
0.293672,0.21,275,300
0.256785,-0.0816869,275,300
0.26093,-0.0871196,275,300
0.265116,-0.0820187,275,300
0.2534,-0.09,275,300
0.376952,0.0673521,275,300
0.38,0.0660895,275,300
0.378358,0.0588399,275,300
-0.0693062,-0.0823952,275,300
-0.0596906,-0.0819904,275,300
-0.0645029,-0.08911,275,300
0.338062,-0.0882184,275,300
0.338297,-0.09,275,300
0.344311,-0.0820312,275,300
0.329912,-0.0818232,275,300
0.358985,-0.0827309,275,300
0.358707,-0.0835454,275,300
0.360236,-0.084937,275,300
0.355137,-0.09,275,300
0.360991,-0.09,275,300
0.0411596,0.0525885,275,325.832
0.0386319,0.0543393,275,317.748
0.0384369,0.052515,275,318.176
0.0759427,0.0348695,275,335.954
0.070683,0.0318714,275,338.419
0.0713766,0.03,275,339.957
0.0709921,0.0377291,275,334.816
0.0999836,0.03,275,339.96
0.0988627,0.0325829,275,337.688
0.101513,0.0372392,275,333.44
0.0971519,0.0370147,275,333.811
0.0920274,0.037093,275,333.113
0.0876535,0.0373065,275,333.377
0.106301,0.0374677,275,333.129
0.290044,0.202517,275,300
0.294215,0.20847,275,300
-0.19,-0.045784,275,300
-0.19,-0.0457129,275,300
0.373356,0.147363,275,300
0.177572,0.031836,275,334.222
0.173587,0.0373879,275,316.591
0.132824,0.0532546,275,332.83
0.132785,0.0507515,275,334.236
-0.085344,-0.0822367,275,300
-0.0935203,-0.0818737,275,300
-0.0889228,-0.0866335,275,300
-0.0963248,-0.081719,275,300
0.150998,0.0609674,275,313.65
0.266097,-0.0822479,275,300
0.129545,0,275,339.949
0.129785,-0.000771702,275,337.156
0.125656,-0.00602003,275,318.162
0.122529,-0.0033651,275,327.769
-0.0314979,-0.0792912,275,300
-0.0375778,-0.0795477,275,300
-0.0955226,-0.0803367,275,300
-0.103434,-0.0815244,275,300
-0.10349,-0.09,275,300
-0.105456,-0.0822607,275,300
-0.105711,-0.0814708,275,300
-0.106199,-0.0814254,275,300
-0.106575,-0.0822867,275,300
-0.10892,-0.0815571,275,300
-0.109073,-0.09,275,300
-0.00643717,-0.00100276,275,304.917
-0.0586813,0.195131,275,300
-0.0538815,0.202289,275,300
-0.0639183,0.200171,275,300
-0.0674365,0.2082,275,300
0.0429647,0.201836,275,300.068
0.0477889,0.205902,275,300.231
0.0512382,0.202134,275,300.489
0.0796928,0.199808,275,313.062
0.0736644,0.207419,275,308.714
0.0681122,0.202943,275,305.214
0.0318204,0,275,339.935
0.0244574,0,275,339.931
0.0298282,-0.00440719,275,322.042
0.0831829,-0.000490282,275,338.156
0.083125,0,275,339.951
0.0905686,-0.0085015,275,311.767
0.0779902,-0.00839683,275,311.599
0.108927,-0.00815603,275,312.411
0.0434501,-0.00816897,275,311.69
0.079493,-0.0769286,275,300
0.189259,0.202178,275,300
0.186608,0.203979,275,300
0.149008,0.196194,275,300.035
0.147465,0.195692,275,300.062
0.231852,-0.0825822,275,300
0.232104,-0.0820997,275,300
0.23122,-0.0821334,275,300
0.22526,-0.0823678,275,300
0.233309,-0.0832358,275,300
0.232203,-0.09,275,300
0.0343867,-0.0820571,275,300
0.0254092,-0.0813542,275,300
-0.0430802,-0.0872676,275,300
-0.0465181,-0.0809652,275,300
-0.0395193,-0.0809267,275,300
0.180444,-0.0764023,275,300
0.371274,0.041151,275,300
0.369427,0.0485216,275,300
0.371118,0.056391,275,300
0.369389,0.0497206,275,300
0.374079,0.0523725,275,300
0.370225,0.0490041,275,300
0.0744381,0.037325,275,334.658
0.367155,0.189924,275,300
0.365282,0.192147,275,300
0.35332,0.206082,275,300
0.351705,0.203474,275,300
0.351211,0.21,275,300
0.350565,0.204911,275,300
0.348146,0.202304,275,300
0.152034,0.0462462,275,319.51
0.161461,0.0381884,275,319.008
0.372313,-0.0622422,275,300
0.375335,-0.0644362,275,300
0.373032,-0.0719561,275,300
0.127699,0.0384292,275,336.218
0.127972,0.0384201,275,336.28
-0.182839,0.181426,275,300
-0.189691,0.178958,275,300
-0.19,0.178884,275,300
-0.187102,0.186269,275,300
-0.19,0.187488,275,300
0.376128,0.138537,275,300
0.372168,0.136823,275,300
-0.19,0.148337,275,300
-0.18883,0.15076,275,300
-0.19,0.150963,275,300
0.10989,0.0391441,275,332.442
0.113987,0.0399321,275,332.617
0.190847,0.0372058,275,308.669
0.0585022,0.0466593,275,335.195
0.0644051,0.0445531,275,333.799
0.0607047,0.0521334,275,332.32
0.0565119,0.05475,275,332.764
0.0567062,0.04681,275,335.759
0.056402,0.0601903,275,327.966
0.128907,0.0383425,275,336.558
0.135625,0.0431133,275,337.159
0.141,0.045,275,339.9
0.134872,0.0449493,275,336.771
0.133915,0.0441762,275,336.409
0.133501,0.0466572,275,335.469
0.133042,0.0441688,275,336.217
-0.175786,0.173159,275,300
0.194682,0.0366989,275,306.309
0.369792,0.114889,275,300
0.37212,0.157176,275,300
0.372825,0.146522,275,300
0.37115,0.140039,275,300
-0.151449,-0.0741533,275,300
-0.151852,-0.0737529,275,300
-0.151375,0.201012,275,300
-0.141176,0.201751,275,300
-0.147859,0.209299,275,300
-0.183012,-0.063405,275,300
-0.179887,-0.0640151,275,300
-0.181222,-0.0577927,275,300
-0.179962,-0.0653419,275,300
-0.173329,-0.0796247,275,300
-0.176779,-0.0766056,275,300
-0.17137,-0.084771,275,300
-0.166194,-0.0819637,275,300
-0.179753,0.184601,275,300
0.0349121,0.050212,275,315.352
0.0348438,0.0452568,275,318.047
0.030818,0.0437769,275,314.786
0.0386365,0.0567006,275,316.012
0.349818,-0.0821153,275,300
0.357807,-0.0826878,275,300
0.352372,-0.0855569,275,300
0.338181,-0.080312,275,300
0.369877,0.0289592,275,300
0.371421,0.0299801,275,300
0.370965,0.0282101,275,300
0.370007,0.026748,275,300
0.371651,-0.0236985,275,300
0.371489,-0.0266025,275,300
0.375117,-0.0222041,275,300
0.371843,-0.0181942,275,300
0.308374,-0.0820047,275,300
0.299367,-0.0817401,275,300
0.303022,-0.0875912,275,300
0.310096,-0.0820393,275,300
0.304043,-0.09,275,300
0.294074,-0.0816091,275,300
0.312263,-0.081536,275,300
0.319259,-0.0807005,275,300
0.221963,-0.0814106,275,300
0.231823,-0.0818589,275,300
0.265037,0.198209,275,300
0.268455,0.202768,275,300
0.263471,0.202339,275,300
0.255707,0.201493,275,300
0.271756,0.203055,275,300
0.287183,0.202254,275,300
0.280963,0.202377,275,300
0.278874,0.202363,275,300
0.277375,0.204683,275,300
0.279596,0.20293,275,300
0.276926,0.21,275,300
0.111787,0.201746,275,311.934
0.0556701,-0.0802704,275,300
0.0560214,-0.0807033,275,300
0.0563583,-0.0802484,275,300
0.0567733,-0.0811113,275,300
0.131543,-0.0825017,275,300
0.124995,-0.0835079,275,300
0.12342,-0.0809748,275,300
0.11843,-0.081934,275,300
0.125208,-0.0809459,275,300
0.0861479,-0.0825444,275,300
0.0822998,-0.0761468,275,300
0.0811879,-0.0886689,275,300
0.0938337,-0.0819604,275,300
0.0562629,0.201921,275,301
0.0556835,0.0653028,275,323.075
-0.18214,0.12283,275,300
-0.0436214,0.201693,275,300
-0.105133,0.204822,275,300
-0.108089,0.202867,275,300
-0.106579,0.201291,275,300
-0.110365,0.201369,275,300
-0.103355,0.21,275,300
-0.0537026,0.202655,275,300
-0.0605364,0.21,275,300
-0.0591373,0.208513,275,300
-0.06178,0.203941,275,300
-0.066733,0.209296,275,300
0.00209141,0.200408,275,300
0.00422032,0.201017,275,300
0.00516979,0.199686,275,300
0.00600375,0.20131,275,300
-0.140347,0.202168,275,300
0.303844,0.20261,275,300
0.297071,0.202082,275,300
-0.00655724,0.0308069,275,306.654
-0.000347418,0.0369746,275,309.271
-0.182233,-0.00821603,275,300
-0.182286,0.066932,275,300
-0.180103,0.0441517,275,300
-0.179684,0.0423008,275,300
-0.180341,0.0426893,275,300
-0.181037,0.0366681,275,300
-0.177699,0.0399496,275,300
-0.174949,0.0352729,275,300
-0.181335,0.0415582,275,300
-0.116307,-0.0818106,275,300
-0.151814,-0.0737412,275,300
-0.134325,-0.0808569,275,300
