X,Y,Z,Temperature
0.15871,-0.0830743,475,300
0.156909,-0.0821576,475,300
0.153075,-0.09,475,300
0.138924,-0.09,475,300
0.139091,-0.09,475,300
0.138999,-0.0898206,475,300
0.38,0.0853971,475,300
0.38,0.0933815,475,300
0.379086,0.0925478,475,300
0.375634,0.0841632,475,300
0.38,0.0812769,475,300
0.38,0.101595,475,300
0.38,0.106853,475,300
0.376263,0.103487,475,300
0.38,0.111711,475,300
0.374818,0.106871,475,300
0.38,0.0944865,475,300
0.372652,0.104406,475,300
0.38,0.0590448,475,300
0.32019,-0.0891615,475,300
0.319006,-0.09,475,300
0.32066,-0.09,475,300
0.296884,-0.09,475,300
0.296278,-0.0876038,475,300
0.292983,-0.09,475,300
0.298975,-0.09,475,300
0.378935,-0.0198467,475,300
0.38,-0.0218049,475,300
0.38,-0.019083,475,300
0.377776,0.0148405,475,300
0.38,0.0154428,475,300
0.38,0.0172691,475,300
0.378502,0.00806648,475,300
0.38,0.00740014,475,300
0.38,-0.0167745,475,300
0.38,-0.0107467,475,300
0.373917,-0.0128341,475,300
0.372599,-0.0140203,475,300
0.371776,-0.0147787,475,300
0.371797,-0.0134822,475,300
0.371864,-0.0115695,475,300
0.38,0.0438201,475,300
0.38,0.031506,475,300
0.373316,0.025586,475,300
0.38,0.0235358,475,300
0.371968,0.0223403,475,300
0.372477,0.0136651,475,300
0.19,0.02,475,339.701
0.19,0.03,475,339.683
0.371814,0.025871,475,300
0.17,0,475,339.705
0.18,0,475,339.697
0.0467132,-0.0824103,475,300
0.0459852,-0.0822623,475,300
0.042638,-0.09,475,300
0.0503128,-0.09,475,300
0.0804848,-0.0869722,475,300
0.0785222,-0.09,475,300
0.0844504,-0.09,475,300
0.0682198,-0.09,475,300
0.0680828,-0.0896093,475,300
0.067581,-0.09,475,300
0.06,0,475,339.725
0.07,0,475,339.731
0.128131,-0.09,475,300
0.127759,-0.0896082,475,300
0.129009,-0.0885795,475,300
0.136973,-0.09,475,300
0.13425,-0.0842183,475,300
0.135825,-0.0824671,475,300
0.13,0,475,339.726
0.14,0,475,339.722
0.046224,-0.0818313,475,300
0.046481,-0.0818176,475,300
-0.19,-0.0115745,475,300
-0.19,0.026248,475,300
-0.189668,0.0260188,475,300
-0.19,0.0266185,475,300
-0.19,0.0255135,475,300
-0.182572,0.0156791,475,300
-0.19,0.00399851,475,300
-0.185435,0.00696415,475,300
-0.182313,0.0104055,475,300
-0.19,-0.00194675,475,300
-0.184215,0.00387966,475,300
-0.182361,0.00656205,475,300
-0.19,0.0761799,475,300
-0.19,0.0686294,475,300
-0.183712,0.070858,475,300
-0.184856,0.0733349,475,300
-0.19,0.0618848,475,300
-0.19,0.0509733,475,300
-0.188256,0.0519959,475,300
-0.19,0.0526213,475,300
-0.18897,0.0612974,475,300
-0.182631,0.0696483,475,300
-0.19,0.0609552,475,300
-0.187912,0.0548403,475,300
-0.19,0.113297,475,300
-0.189323,0.113714,475,300
-0.19,0.11882,475,300
-0.182215,0.0934526,475,300
-0.19,0.0785181,475,300
-0.18853,0.0797068,475,300
-0.19,0.0836457,475,300
-0.19,0.0871955,475,300
-0.188422,0.0861747,475,300
-0.182657,0.0834177,475,300
-0.0936956,0.21,475,300
-0.0982613,0.21,475,300
-0.0957871,0.204634,475,300
-0.079166,0.20291,475,300
-0.0778248,0.204175,475,300
-0.0824013,0.21,475,300
-0.0843486,0.21,475,300
-0.0751786,0.21,475,300
-0.0714985,0.21,475,300
-0.0734916,0.207831,475,300
-0.18153,0.0530487,475,300
-0.182489,0.0599305,475,300
-0.19,0.0387231,475,300
-0.19,0.0346029,475,300
-0.186636,0.0363458,475,300
0.205279,0.205851,475,300.001
0.206452,0.21,475,300
0.202976,0.21,475,300.001
0.22608,0.21,475,300
0.229419,0.202402,475,300
0.229964,0.202374,475,300
0.233513,0.21,475,300
0.22337,0.21,475,300
0.120491,0.21,475,300.041
0.121969,0.207527,475,300.041
0.122747,0.21,475,300.047
0.12503,0.21,475,300.045
0.106672,0.209573,475,300.007
0.106836,0.21,475,300.008
0.106431,0.21,475,300.007
0.112249,0.203336,475,300.014
0.115149,0.203251,475,300.016
0.113057,0.205203,475,300.014
0.107672,0.208943,475,300.008
0.107164,0.21,475,300.009
0.114668,0.21,475,300.023
0.162916,0.21,475,300.078
0.164331,0.20535,475,300.062
0.170732,0.21,475,300.047
0.15985,0.21,475,300.073
0.15311,0.207435,475,300.104
0.154437,0.21,475,300.093
0.143776,0.202467,475,300.073
0.132443,0.205915,475,300.101
0.137371,0.21,475,300.076
0.131024,0.21,475,300.099
0.180897,0.207877,475,300.018
0.180188,0.21,475,300.026
0.183295,0.202481,475,300.017
0.172319,0.209538,475,300.04
0.171984,0.21,475,300.042
0.192783,0.21,475,300.004
0.197923,0.204743,475,300.002
0.202397,0.201936,475,300.001
0.38,-0.0789655,475,300
0.38,-0.0708497,475,300
0.373683,-0.0736186,475,300
0.0694444,0.03,475,339.731
0.100111,0.03,475,339.735
0.342873,-0.09,475,300
0.341484,-0.0893029,475,300
0.046,0.05,475,339.526
0.0184,0.03,475,339.712
0.0276,0.03,475,339.714
-0.17266,0.21,475,300
-0.175028,0.202805,475,300
-0.174387,0.204733,475,300
-0.19,0.183789,475,300
-0.183909,0.192457,475,300
-0.19,0.19085,475,300
-0.182802,0.194946,475,300
0.1808,0.03,475,339.707
0.1716,0.03,475,339.713
-0.19,-0.0734483,475,300
-0.188573,-0.0711667,475,300
-0.19,-0.0698815,475,300
-0.184731,-0.0525752,475,300
-0.19,-0.0556746,475,300
-0.183413,-0.0550063,475,300
-0.19,-0.0593367,475,300
-0.181958,-0.0543078,475,300
-0.182117,-0.0519814,475,300
-0.182125,-0.0444388,475,300
-0.19,-0.0394737,475,300
-0.189848,-0.0398461,475,300
0.372621,0.19596,475,300
0.355492,0.205106,475,300
0.357111,0.21,475,300
0.34851,0.21,475,300
0.350565,0.206232,475,300
0.359263,0.21,475,300
0.359746,0.202281,475,300
0.364644,0.203057,475,300
0.362776,0.21,475,300
0.3661,0.203896,475,300
0.369731,0.21,475,300
0.372645,0.193552,475,300
0.377196,0.188332,475,300
0.38,0.184583,475,300
0.38,0.179337,475,300
0.374762,0.183892,475,300
0.110333,0.03,475,339.735
0.141,0.05,475,339.529
0.136988,0.0448977,475,306.151
-0.182662,0.192937,475,300
0.0368,0.03,475,339.719
0.046,0.04,475,339.576
0.377075,0.172088,475,300
0.38,0.169701,475,300
0.38,0.175675,475,300
0.37222,0.165116,475,300
0.372192,0.165098,475,300
0.38,0.160306,475,300
0.372192,0.165054,475,300
0.379672,0.15982,475,300
0.379873,0.16007,475,300
0.38,0.159474,475,300
0.38,0.159983,475,300
0.366933,-0.0839747,475,300
0.364254,-0.09,475,300
0.365712,-0.0833655,475,300
0.360208,-0.09,475,300
0.37391,-0.0811978,475,300
0.366826,-0.0826352,475,300
0.368615,-0.0794601,475,300
0.354831,-0.0826795,475,300
0.354245,-0.0830496,475,300
0.356215,-0.09,475,300
0.350421,-0.09,475,300
0.049,0.05,475,339.522
0.28346,0.21,475,300
0.286538,0.207882,475,300
0.288345,0.21,475,300
0.298873,0.21,475,300
0.303311,0.202196,475,300
0.304352,0.202553,475,300
0.30118,0.21,475,300
0.308904,0.21,475,300
-0.163419,-0.0824201,475,300
-0.164623,-0.0823027,475,300
-0.163134,-0.0832503,475,300
-0.158498,-0.09,475,300
-0.142664,0.206163,475,300
-0.140025,0.21,475,300
-0.145473,0.21,475,300
-0.149055,0.21,475,300
-0.145795,0.204581,475,300
-0.114963,0.21,475,300
-0.113268,0.208424,475,300
-0.112831,0.21,475,300
-0.110273,0.21,475,300
0.249435,0.21,475,300
0.245581,0.204126,475,300
0.246764,0.203584,475,300
0.251018,0.21,475,300
0.243325,0.21,475,300
0.237768,0.21,475,300
0.24285,0.204679,475,300
-0.19,0.136774,475,300
-0.19,0.130747,475,300
-0.185245,0.134113,475,300
-0.187841,0.138414,475,300
-0.19,0.141805,475,300
-0.19,0.139083,475,300
-0.186033,0.156615,475,300
-0.19,0.162617,475,300
-0.19,0.157826,475,300
-0.19,0.153441,475,300
0.24875,0.202685,475,300
0.256328,0.20296,475,300
0.252339,0.208006,475,300
0.256952,0.205844,475,300
0.258182,0.21,475,300
0.253262,0.21,475,300
0.229912,0.202024,475,300
0.244997,0.202601,475,300
0.265597,0.206451,475,300
0.266854,0.21,475,300
0.263944,0.21,475,300
0.260528,0.20264,475,300
0.261151,0.206232,475,300
0.264885,0.202369,475,300
-0.129716,0.21,475,300
-0.123638,0.20364,475,300
-0.122236,0.21,475,300
-0.120088,0.205148,475,300
-0.0960648,0.201919,475,300
-0.100262,0.202543,475,300
-0.103026,0.21,475,300
-0.103322,0.205527,475,300
-0.106859,0.203082,475,300
-0.156932,0.202139,475,300
-0.151797,0.21,475,300
-0.159045,0.21,475,300
-0.156123,0.201993,475,300
-0.15648,0.201411,475,300
-0.157009,0.201349,475,300
-0.13365,0.21,475,300
-0.132006,0.20918,475,300
-0.131229,0.21,475,300
-0.143769,0.20245,475,300
-0.146595,0.202525,475,300
-0.162882,-0.0824395,475,300
-0.157789,-0.0892324,475,300
-0.157201,-0.09,475,300
-0.182173,0.160836,475,300
-0.19,0.165995,475,300
-0.181979,0.155432,475,300
0.289642,0.205024,475,300
0.295284,0.21,475,300
0.281669,0.202326,475,300
0.286882,0.201637,475,300
0.278006,0.21,475,300
0.279868,0.206153,475,300
-0.145856,-0.09,475,300
-0.143789,-0.09,475,300
-0.145142,-0.0877967,475,300
0.0537975,0.0567322,475,303.669
0.375874,0.151651,475,300
0.38,0.14633,475,300
0.38,0.150774,475,300
0.372447,0.154164,475,300
0.372405,0.150986,475,300
0.377208,0.143017,475,300
0.38,0.140866,475,300
0.372739,0.175249,475,300
0.372711,0.182294,475,300
0.378534,0.178294,475,300
0.353932,0.202329,475,300
0.352345,0.202253,475,300
-0.182267,-0.0379247,475,300
-0.19,-0.0307738,475,300
-0.185057,-0.078631,475,300
-0.18286,-0.0797966,475,300
-0.182357,-0.0774885,475,300
0.377367,-0.04559,475,300
0.38,-0.0487376,475,300
0.38,-0.0459687,475,300
0.38,-0.0430941,475,300
0.371747,-0.025333,475,300
0.374787,-0.0267031,475,300
0.38,-0.0287103,475,300
0.38,-0.0328045,475,300
-0.0157383,0.205365,475,300
-0.0174357,0.202891,475,300
-0.0141199,0.202925,475,300.001
-0.182725,0.191342,475,300
-0.19,0.181557,475,300
0.327616,-0.0824681,475,300
0.327079,-0.0827931,475,300
0.326929,-0.0824884,475,300
0.322278,-0.09,475,300
0.32583,-0.0837933,475,300
0.326577,-0.0825132,475,300
0.311676,-0.09,475,300
0.314235,-0.0875215,475,300
0.336713,-0.0826417,475,300
0.339888,-0.0822024,475,300
-0.182252,-0.0561812,475,300
-0.19,-0.0645833,475,300
-0.18835,-0.060451,475,300
-0.182344,-0.063814,475,300
0.379424,-0.0797914,475,300
0.37242,-0.0749156,475,300
0.38,-0.08,475,300
0.38,-0.061557,475,300
0.377634,-0.0623555,475,300
0.38,-0.0637895,475,300
0.38,-0.0592102,475,300
0.19141,0.21,475,300.006
0.191741,0.208671,475,300.004
0.195069,0.202773,475,300.003
0.188828,0.202373,475,300.005
0.207504,0.201639,475,300
0.210504,0.206072,475,300
0.213344,0.21,475,300
0.143735,0.202468,475,300.073
0.143662,0.202476,475,300.073
0.156614,0.202559,475,300.091
0.157213,0.206437,475,300.083
0.163638,0.202059,475,300.066
0.0939498,0.203629,475,300.002
0.0951821,0.202519,475,300.002
0.0984457,0.21,475,300.006
0.092527,0.21,475,300.003
0.122232,0.203234,475,300.065
0.129194,0.207723,475,300.08
0.130611,0.203689,475,300.082
0.23532,0.208018,475,300
0.134131,0.203673,475,300.124
0.138102,0.209325,475,300.083
-0.109333,-0.09,475,300
-0.0690261,0.20204,475,300
-0.0761033,0.202225,475,300
-0.0676986,0.204713,475,300
-0.0664478,0.202023,475,300
-0.0847509,0.209114,475,300
-0.0851596,0.21,475,300
-0.0799695,0.202304,475,300
-0.0786492,0.202242,475,300
-0.123533,0.202723,475,300
-0.189432,0.122304,475,300
-0.19,0.12285,475,300
-0.182223,0.0935623,475,300
-0.189191,0.112865,475,300
-0.19,0.1126,475,300
-0.19,0.104557,475,300
-0.188725,0.105351,475,300
-0.18265,0.0712233,475,300
-0.182673,0.0728459,475,300
-0.181592,-0.00515855,475,300
-0.181328,-0.0048977,475,300
-0.181305,-0.00516506,475,300
-0.19,-0.0112856,475,300
0.0592337,-0.09,475,300
0.0607165,-0.0880094,475,300
0.0645604,-0.0824063,475,300
0.15,0,475,339.72
0.110881,-0.0817764,475,300
0.142628,-0.0821415,475,300
0.246404,0.202562,475,300
0.0685143,-0.09,475,300
0.0684083,-0.0897461,475,300
0.0883446,-0.09,475,300
0.086878,-0.0875213,475,300
0.0837688,-0.0825164,475,300
0.19,0,475,339.676
0.16,0,475,339.711
0.0130025,-0.0817025,475,300
0.00517339,-0.0822274,475,300
0.00103115,-0.0883233,475,300
-0.000315246,-0.09,475,300
0.19,0.01,475,339.701
0.372326,0.00194333,475,300
0.37254,0.0108016,475,300
0.279387,-0.09,475,300
0.285712,-0.09,475,300
0.281491,-0.0851017,475,300
0.278462,-0.0841038,475,300
0.275123,-0.09,475,300
0.271814,-0.09,475,300
0.276672,-0.0840493,475,300
0.279392,-0.0827563,475,300
0.30837,-0.0823943,475,300
0.307092,-0.09,475,300
0.38,0.0690267,475,300
0.378385,0.0680286,475,300
0.38,0.0673787,475,300
0.379245,0.059711,475,300
0.372493,0.0866352,475,300
0.38,0.116001,475,300
0.375615,0.113513,475,300
0.372215,0.110196,475,300
0.38,0.131575,475,300
0.376526,0.138374,475,300
0.377557,0.0784227,475,300
0.38,0.0763926,475,300
0.372311,0.082894,475,300
-0.00496642,0.205291,475,300.001
-0.00316591,0.21,475,300.002
-0.005594,0.20287,475,300.001
-0.00314403,0.204612,475,300.003
0.000176727,0.21,475,300.004
0.0818678,0.21,475,300.005
0.0813131,0.207194,475,300.004
0.0841609,0.202546,475,300.002
0.0784536,0.21,475,300.006
0.0708493,0.202253,475,300.013
0.0798237,0.202443,475,300.007
0.0753112,0.207109,475,300.009
-0.0563675,0.206983,475,300
-0.058688,0.202094,475,300
-0.0538663,0.202376,475,300
0.0426768,0.206139,475,300.058
0.0506573,0.21,475,300.049
0.0373332,0.20282,475,300.05
0.0444733,0.201828,475,300.065
-0.129089,-0.09,475,300
-0.0742395,-0.0824127,475,300
-0.0776956,-0.0822171,475,300
-0.0744061,-0.0854921,475,300
-0.0725864,-0.09,475,300
-0.0561928,-0.0813941,475,300
-0.0440266,-0.0832136,475,300
-0.0502118,-0.09,475,300
-0.0496405,-0.09,475,300
-0.0427768,-0.0845813,475,300
-0.0437044,-0.0828146,475,300
-0.0462324,-0.0825613,475,300
0.148471,0.0353426,475,312.254
0.176469,-0.0826881,475,300
0.175876,-0.0827219,475,300
0.176298,-0.0828917,475,300
0.175606,-0.0842401,475,300
0.176805,-0.08337,475,300
0.173771,-0.09,475,300
0.172633,-0.09,475,300
0.269554,-0.0861701,475,300
0.266359,-0.09,475,300
0.246398,-0.0817432,475,300
0.246598,-0.0813653,475,300
0.246212,-0.0813656,475,300
0.25397,-0.09,475,300
0.252251,-0.0880543,475,300
0.250551,-0.09,475,300
-0.00306638,-0.0832305,475,300
-0.00793348,-0.0862882,475,300
-0.00525833,-0.0830573,475,300
-0.0113025,-0.0816617,475,300
-0.00405968,-0.0845283,475,300
-0.011533,-0.09,475,300
-0.0064012,-0.09,475,300
0.04,0,475,339.721
0.38,0.131286,475,300
0.38,0.131394,475,300
0.379897,0.131368,475,300
0.372071,0.114998,475,300
0.28754,-0.087405,475,300
0.286935,-0.0827499,475,300
0.290459,-0.0825444,475,300
0.294473,-0.0820611,475,300
0.288191,-0.09,475,300
0.195522,0.0156107,475,303.409
0.0523415,-0.0883632,475,300
0.0548846,-0.09,475,300
0.119887,0.203365,475,300.034
0.116265,0.207743,475,300.032
0.371716,-0.0294637,475,300
0.371717,-0.0350537,475,300
0.372011,-0.0389951,475,300
0.375264,-0.0359791,475,300
0.38,-0.037794,475,300
0.372229,-0.0449227,475,300
0.304013,0.201652,475,300
0.303506,0.201577,475,300
0.335631,0.21,475,300
0.333719,0.21,475,300
0.334991,0.20835,475,300
-0.182142,0.135976,475,300
-0.136835,-0.0824851,475,300
-0.144751,-0.0816357,475,300
-0.135321,-0.0846448,475,300
-0.137141,-0.09,475,300
-0.130428,-0.09,475,300
-0.133624,-0.0840402,475,300
0.372001,-0.0537589,475,300
0.371948,-0.0555331,475,300
0.373277,-0.055242,475,300
0.371945,-0.0569854,475,300
0.38,-0.0541385,475,300
0.344945,0.206412,475,300
0.342536,0.202749,475,300
0.347147,0.21,475,300
0.342002,0.21,475,300
0.340587,0.202633,475,300
0.33358,0.201635,475,300
0.341639,0.203591,475,300
0.270371,0.202394,475,300
0.27218,0.203287,475,300
0.274118,0.20444,475,300
0.271547,0.21,475,300
0.273863,0.202363,475,300
0.272655,0.202355,475,300
0.347884,0.20909,475,300
-0.182288,0.140557,475,300
-0.186492,0.147099,475,300
-0.19,0.14871,475,300
-0.182211,0.151318,475,300
0.32581,0.201797,475,300
0.326705,0.21,475,300
0.325034,0.20344,475,300
0.319939,0.21,475,300
0.324046,0.201894,475,300
0.318792,0.21,475,300
0.323773,0.202957,475,300
0.373819,0.123945,475,300
0.373974,0.123382,475,300
0.38,0.121947,475,300
0.373611,0.124112,475,300
0.37364,0.123804,475,300
0.372027,0.132688,475,300
-0.189908,-0.0113918,475,300
-0.18166,-0.0165156,475,300
-0.181319,-0.00545881,475,300
-0.19,-0.0113944,475,300
0.259273,-0.0825178,475,300
0.26333,-0.09,475,300
0.25951,-0.0825173,475,300
0.259384,-0.0823803,475,300
0.257649,-0.0822447,475,300
0.259411,-0.0824132,475,300
0.0562063,0.037789,475,307.293
0.0625618,0.0372196,475,308.012
0.0345609,-0.00713625,475,304.854
0.025188,-0.00734393,475,303.442
0.110943,-0.00607526,475,305.706
0.103713,-0.00685829,475,304.727
0.12447,-0.0811112,475,300
0.13161,-0.0817553,475,300
0.0786357,0.0371783,475,307.796
0.085326,0.0369713,475,307.346
0.0906708,0.0368138,475,307.646
0.0880093,-0.00675324,475,305.307
0.0728658,-0.00535441,475,305.679
0.0677243,-0.00707219,475,303.752
0.0225385,-0.0823815,475,300
0.0147279,-0.0817724,475,300
0.0207176,-0.0872553,475,300
0.0244718,-0.0825666,475,300
0.0277176,-0.0877129,475,300
0.0293843,-0.0824526,475,300
0.0200872,-0.09,475,300
0.0228016,-0.0792394,475,300
0.167287,-0.0824381,475,300
0.15813,-0.0813075,475,300
0.171921,-0.0887377,475,300
0.186825,-0.0822457,475,300
0.194739,-0.0812608,475,300
0.176208,-0.0824542,475,300
-0.0443265,-0.0828301,475,300
-0.0502652,-0.0899217,475,300
0.0549074,0.202421,475,300.047
0.0519603,0.209307,475,300.047
0.0477205,0.202072,475,300.053
0.0519145,0.21,475,300.049
-0.040702,0.202534,475,300
-0.0340923,0.202451,475,300
-0.0346829,0.20752,475,300
-0.0352299,0.21,475,300
-0.031678,0.21,475,300
0.0263688,0.201591,475,300.038
0.0259534,0.201906,475,300.036
0.0104486,0.208537,475,300.016
0.0160051,0.20125,475,300.022
0.0121442,0.201353,475,300.011
0.38,-0.00357958,475,300
0.38,-0.00285039,475,300
0.379253,-0.0031013,475,300
0.376953,-0.00733989,475,300
0.373358,-0.00324227,475,300
0.370473,-0.01401,475,300
0.369681,-0.0236526,475,300
0.372291,0.0750996,475,300
0.372065,0.0710761,475,300
0.37488,0.0734488,475,300
0.369143,0.0142138,475,300
0.0390824,-0.081943,475,300
0.0390853,-0.0851076,475,300
0.0352838,-0.0820501,475,300
0.0319636,-0.0877915,475,300
0.0391087,-0.09,475,300
0.055988,-0.00795177,475,303.509
0.00414681,-0.00708864,475,302.455
0.0088914,-0.00711965,475,303.33
0.00390081,0.0369821,475,306.738
0.163514,0.0378962,475,307.267
0.167947,0.0376459,475,308.592
0.197259,0.0252323,475,302.959
0.196634,0.0168626,475,303.01
0.0463685,-0.0816447,475,300
-0.18124,0.0486698,475,300
-0.19,0.0436074,475,300
-0.184114,0.04651,475,300
-0.18895,0.0876931,475,300
-0.0705787,0.199388,475,300
-0.180033,0.0255624,475,300
-0.182434,0.0241869,475,300
-0.181076,0.0274755,475,300
-0.182364,0.0625912,475,300
-0.103355,-0.0840058,475,300
-0.107587,-0.09,475,300
-0.0988328,-0.09,475,300
-0.0932319,-0.0817304,475,300
-0.093293,-0.0829172,475,300
-0.0938707,-0.0817578,475,300
-0.104212,-0.0820465,475,300
-0.097912,-0.0820941,475,300
-0.0938816,-0.09,475,300
-0.0942748,-0.0823876,475,300
0.217718,0.2045,475,300
0.221659,0.205692,475,300
0.219923,0.21,475,300
0.219808,0.202227,475,300
0.214069,0.201883,475,300
0.22952,0.202005,475,300
0.110227,0.20297,475,300.012
0.10386,0.2023,475,300.006
0.101151,0.205769,475,300.006
0.0958402,0.201965,475,300.002
0.167197,0.202369,475,300.05
0.171637,0.21,475,300.046
0.171756,0.209754,475,300.043
0.125441,-0.00638078,475,304.776
0.145929,-0.00683722,475,304.686
0.366244,-0.0822586,475,300
0.105402,0.0369685,475,307.608
-0.180005,-0.0787641,475,300
-0.177803,-0.0855697,475,300
-0.173934,-0.0811495,475,300
0.38,0.21,475,300
0.373778,0.205756,475,300
0.375246,0.204272,475,300
0.373718,0.200752,475,300
0.368998,0.198953,475,300
0.365729,0.202351,475,300
0.374382,0.204733,475,300
0.375006,0.205258,475,300
0.370926,0.19518,475,300
0.134349,0.0543177,475,302.898
0.135113,0.0574668,475,302.7
0.135171,0.0472596,475,305.209
-0.181792,0.193473,475,300
0.147364,0.065765,475,302.527
-0.103479,0.203028,475,300
0.254224,0.197081,475,300
-0.135394,0.199987,475,300
-0.136929,0.204022,475,300
0.371794,-0.065163,475,300
0.375825,-0.0684504,475,300
0.37222,-0.072111,475,300
-0.134676,-0.0825224,475,300
0.0509956,0.0659532,475,303.353
0.0455916,0.0661535,475,303.243
0.0558613,0.0499354,475,302.916
0.372172,0.165083,475,300
-0.178686,-0.0713607,475,300
-0.179249,-0.0706376,475,300
-0.181176,-0.0681616,475,300
-0.179204,-0.0698539,475,300
-0.179636,-0.0702755,475,300
0.369789,-0.0335025,475,300
0.354326,-0.0823555,475,300
0.354687,-0.082249,475,300
0.365432,-0.0824491,475,300
0.365384,-0.0721697,475,300
0.364253,-0.074453,475,300
0.36842,-0.0740206,475,300
0.371931,-0.0740846,475,300
0.158525,0.195748,475,300.071
0.0949824,0.202033,475,300.002
0.229735,0.201964,475,300
0.134266,0.198107,475,300.052
-0.188772,0.077929,475,300
-0.182416,0.0802907,475,300
-0.0930679,0.2018,475,300
-0.0899839,0.20384,475,300
-0.0884397,0.202041,475,300
-0.133458,0.19947,475,300
-0.130902,0.208976,475,300
-0.124131,0.202431,475,300
-0.11325,0.201944,475,300
-0.122549,0.202529,475,300
-0.182183,0.0938339,475,300
-0.181433,0.101816,475,300
-0.187317,0.103537,475,300
-0.181673,0.105482,475,300
-0.178931,0.0263581,475,300
-0.179695,0.0270824,475,300
0.04748,-0.0815429,475,300
0.0559688,-0.0802288,475,300
0.0570654,-0.0832356,475,300
0.0581419,-0.0801462,475,300
0.157544,-0.0811884,475,300
0.157074,-0.0813353,475,300
0.148147,-0.0843865,475,300
0.14949,-0.0866734,475,300
0.149635,-0.09,475,300
0.139584,-0.089669,475,300
0.139916,-0.077557,475,300
0.0784862,-0.00862935,475,304.006
0.080419,-0.00879703,475,304.065
0.0716453,-0.0819968,475,300
0.0737663,-0.0820975,475,300
0.0757885,-0.0821463,475,300
0.0745923,-0.0832487,475,300
0.183935,-0.00687319,475,302.364
0.278154,-0.0826495,475,300
0.272296,-0.0824827,475,300
0.268403,-0.0826024,475,300
0.370333,0.0995639,475,300
0.369973,0.0945879,475,300
0.378559,0.0938945,475,300
0.38,0.093752,475,300
-0.000939289,0.202486,475,300.005
-0.00405004,0.202826,475,300.002
0.00619872,0.201899,475,300.007
0.00393591,0.205321,475,300.005
-0.0537303,0.19617,475,300
-0.051203,0.196185,475,300
-0.0632735,-0.0803796,475,300
-0.0677996,-0.0806541,475,300
-0.0657324,-0.0803142,475,300
-0.0662997,-0.081106,475,300
-0.0536673,-0.0784334,475,300
0.246034,-0.0816069,475,300
0.242806,-0.09,475,300
0.240124,-0.0876779,475,300
0.237302,-0.09,475,300
0.234649,-0.0823207,475,300
0.219193,-0.0821696,475,300
0.211021,-0.082225,475,300
0.0650378,0.0366224,475,308.58
0.367404,0.116997,475,300
0.373024,0.123673,475,300
0.365086,0.120065,475,300
0.19678,0.0148453,475,302.959
0.197783,0.00734918,475,301.917
0.0564954,-0.0789801,475,300
-0.154281,-0.0848764,475,300
-0.152351,-0.0816499,475,300
-0.15768,-0.0820274,475,300
-0.152353,-0.09,475,300
-0.151772,-0.0822175,475,300
-0.150833,-0.0816268,475,300
0.305012,0.201586,475,300
0.322542,0.20181,475,300
0.311692,0.205724,475,300
0.314637,0.201974,475,300
0.318108,0.20891,475,300
0.317427,0.21,475,300
-0.187954,0.123451,475,300
-0.19,0.12358,475,300
0.364953,0.201695,475,300
0.363965,0.193935,475,300
-0.180912,0.145932,475,300
-0.175267,0.139548,475,300
0.346077,0.195547,475,300
0.315535,0.195575,475,300
0.362125,0.129259,475,300
0.362693,0.13144,475,300
0.361918,0.131313,475,300
0.362976,0.133265,475,300
0.369518,0.138866,475,300
0.196977,0.0290966,475,302.889
0.196126,0.0351353,475,302.166
0.190148,0.0400502,475,303.58
0.188376,0.0404073,475,304.51
0.18934,0.0400366,475,305.824
0.18923,0.040559,475,303.941
0.119497,0.200127,475,300.03
0.102685,0.19858,475,300.006
-0.153684,-0.079672,475,300
-0.158531,-0.075316,475,300
0.0546974,-0.078592,475,300
0.066444,-0.0757153,475,300
0.0684215,-0.0751889,475,300
0.0680571,-0.0734124,475,300
0.0662127,-0.0734352,475,300
0.205783,0.0176534,475,300.159
0.202332,0.0204727,475,301.737
0.199514,0.015963,475,302.336
0.202081,0.0117449,475,301.209
0.196858,0.00357611,475,301.801
0.367744,0.0954163,475,300
0.36659,0.105632,475,300
0.362684,0.112063,475,300
0.362512,0.106798,475,300
0.36251,0.104251,475,300
0.0818961,-0.0756128,475,300
0.0786057,-0.0773215,475,300
0.0809565,-0.0749466,475,300
0.081747,-0.0743853,475,300
0.076713,-0.0740101,475,300
0.120035,-0.0141048,475,300.496
0.124204,-0.0144177,475,300.418
0.123691,-0.0102331,475,303.381
0.117791,-0.0100537,475,304.138
0.0747088,0.0364056,475,308.394
0.0665315,0.0362819,475,308.685
0.0685286,0.044787,475,303.158
0.0662805,0.0395269,475,307.177
0.0720474,0.0410561,475,306.298
0.246408,-0.0810907,475,300
0.219049,-0.0791443,475,300
0.213187,-0.0785547,475,300
0.204933,-0.0769136,475,300
0.203346,-0.0765603,475,300
0.197928,-0.0826156,475,300
0.206764,-0.0780038,475,300
0.191198,-0.0755092,475,300
0.152929,0.0419148,475,305.696
0.152588,0.0366211,475,309.838
0.157529,0.0376703,475,307.106
-0.0441462,-0.0821939,475,300
-0.0479899,-0.0733341,475,300
-0.0663078,-0.0794612,475,300
-0.052226,0.194357,475,300
-0.0442882,0.199184,475,300
-0.063919,0.194253,475,300
-0.0632404,0.193959,475,300
-0.000168721,0.195882,475,300.003
0.000630715,0.194767,475,300.003
0.0010274,0.19521,475,300.003
0.133912,-0.0804656,475,300
0.137353,-0.0731449,475,300
0.279732,-0.0806287,475,300
0.284948,-0.0780978,475,300
0.179199,-0.00768394,475,302.496
0.174121,-0.00784472,475,302.463
